"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.81758680540565,0.306232388127476,-2.6698247380199,10.1260708696553,-0.0807407745738482
"b_player_position_MF3",-0.472443791954132,0.159509928484249,-2.96184567596232,8.94428258158328,-0.0528207586963897
"b_player_position_MF4",-0.224578977649865,0.0701084436075295,-3.20330856162018,2.93227049618824,-0.0765887655800524
"b_player_position_MF5",0.367569239015453,0.200901076479829,1.82960313332298,4.89291487505163,0.0751227536962973
"b_player_position_MF6",-0.027380523415314,0.00862253604120443,-3.17546059355055,0.361222299167069,-0.0757996487992295
"b_player_position_ST2",-0.621400993088929,0.260956467724471,-2.38124388526377,8.07994195803341,-0.0769066159529905
"b_player_position_ST3",-0.177737951533004,0.0679791049459961,-2.61459681874603,3.53392187008299,-0.0502948163731843
"b_player_position_ST4",0.0968547881746683,0.031619381608306,3.06314618592116,1.30323056752551,0.0743189966442926
"b_player_position_ST5",0.361925020347335,0.206428043226385,1.75327448097941,4.99142274099996,0.0725093904338043
"b_player_position_ST6",0.0832448349039296,0.0274926320975608,3.02789615081326,1.13123005454874,0.0735878918432175
"b_foot_R2",0.337991589909049,0.171544989907818,1.97027957558349,4.05045637010734,0.0834453106083185
"b_foot_R3",-1.00914951223033,0.314164265832071,-3.21217153566966,17.6633672443076,-0.05713234052559
"b_foot_R4",-0.0531022265226216,0.0140436734743071,-3.78122053462522,0.607220110207065,-0.0874513634018372
"b_foot_R5",-0.418428218557916,0.139930445292498,-2.99025860800537,4.69275632995456,-0.0891647017525771
"b_foot_R6",-0.622672280760019,0.167530860545136,-3.71676166847039,7.21820304040632,-0.0862641681419047
"b_greak_gk_yes2",0.333188645585649,0.12402211267691,2.68652612339895,1.09852222831056,0.303306239053593
"b_greak_gk_yes3",0.380373343805011,0.133848668290655,2.84181642344788,1.0321327431621,0.368531418390699
"b_greak_gk_yes4",0.367442916614258,0.110606657226104,3.32206872379411,0.672742832009153,0.546186297543871
"b_greak_gk_yes5",0.65825944605703,0.244970843494725,2.68709302979235,1.21344932081409,0.542469664588392
"b_greak_gk_yes6",0.536195642544957,0.16369630223383,3.27555134250396,1.00323000980659,0.534469301459918
"b_location_A2",0.0991091960230719,0.0833556033961964,1.18899260499618,4.44321440338991,0.0223057424254516
"b_location_A3",0.268049304739034,0.163043514524268,1.64403537007377,15.6058268895732,0.0171762320981612
"b_location_A4",0.130367310022195,0.0688576885452065,1.89328617873378,4.49737932269893,0.0289873948066181
"b_location_A5",0.271464957508466,0.223889103203469,1.21249740887014,9.15612928768899,0.0296484408398938
"b_location_A6",0.0343514639402662,0.0189350509562382,1.8141733032384,1.12532046767846,0.0305259389897469
"b_location_H2",-0.00633939830681458,0.00513441415224233,-1.2346877596631,0.273060353447014,-0.0232161067206877
"b_location_H3",0.266067581713689,0.140377325779869,1.89537434365233,14.6668781409671,0.0181407099149829
"b_location_H4",0.0503088003141951,0.0240962612993521,2.08782597803037,1.67597114206716,0.0300177008132395
"b_location_H5",-0.0525163737413594,0.0417704958338584,-1.25726000357388,1.71449446246352,-0.0306308214410327
"b_location_H6",-0.102936049489203,0.0526939266780988,-1.95347084528409,3.24504914133531,-0.0317209524435264
"b_round_Final2",11.938696575422,34.2800082042649,0.348269945102774,1521.25049090981,0.00784794920150318
"b_round_Final3",1.16469261504741,1.78445500830236,0.65268813706625,361.028706636743,0.00322603879868003
"b_round_Final4",1.78675386200206,2.14665932514269,0.832341602169826,196.489675332442,0.00909337276362763
"b_round_Final5",-0.805288596163571,1.30415973329731,-0.617476966665392,86.2940186696562,-0.00933191672584298
"b_round_Final6",0.263361710418368,0.30635379946352,0.859665233072224,28.3917896431493,0.00927598132166053
"b_round_Group2",11.429734136042,31.5952923499767,0.36175434015411,1280.53373265062,0.00892575794343444
"b_round_Group3",1.28481535718664,1.8060384837297,0.711399767370037,365.851010869035,0.00351185405811705
"b_round_Group4",1.58848626076396,1.69917945138908,0.934854914509101,147.459819602912,0.010772332863566
"b_round_Group5",-0.259835961572558,0.36960838995104,-0.703003418312494,23.7761199302955,-0.0109284425858517
"b_round_Group6",0.155776217469387,0.160436457655355,0.970952735718093,14.2848293073801,0.0109050107717358
"b_round_KO2",-2.37609401421601,54.4702085037185,-0.0436219004752626,195.381261010019,-0.0121613198826379
"b_round_KO3",-2.16714136069007,20.9295517866749,-0.103544566208523,531.289535202946,-0.00407902135671136
"b_round_KO4",22.9412355731184,118.844456376909,0.193035807243389,1603.60508371651,0.0143060381923645
"b_round_KO5",-5.30915444909745,51.1796989250474,-0.103735554538386,363.786941870299,-0.0145941314490346
"b_round_KO6",-8.36842751147411,49.217423881915,-0.170029775055925,576.181049294738,-0.0145239547911499
"b_round_match_place_32",-3.44232101934462,29.3065467734541,-0.117459114031909,435.746245169904,-0.0078998294477613
"b_round_match_place_33",18.9173266064305,63.8920310274783,0.296082724280507,6403.20292764997,0.00295435375392254
"b_round_match_place_34",18.7215817177438,47.3867135809972,0.395080821246304,2154.02005222041,0.00869146120457197
"b_round_match_place_35",18.084057671152,46.6039847679355,0.388036726069703,1949.7252990619,0.00927518234484265
"b_round_match_place_36",-12.2948270931257,33.0250223478353,-0.3722882293199,1328.65263193818,-0.00925360534242164
"b_round_Quarter-Final2",11.8970738614754,33.314887624214,0.357109830165789,1381.37599830361,0.00861248050935122
"b_round_Quarter-Final3",0.860464663253702,1.25139848156743,0.687602451120074,249.811185515064,0.00344446010886016
"b_round_Quarter-Final4",1.77668536145628,1.99117703369301,0.892278954303265,170.494597365151,0.0104207722057674
"b_round_Quarter-Final5",-0.585143401124275,0.87456713580103,-0.669066303970287,55.1418129667546,-0.0106116097683814
"b_round_Quarter-Final6",0.368570491794136,0.398374814772106,0.92518522287856,34.9177301335536,0.0105553966533456
"b_round_Semi-Final2",12.817119763638,36.3485613524165,0.352616975383702,1525.21605715365,0.00840347811939332
"b_round_Semi-Final3",1.67987449091104,2.50540358608913,0.670500553379216,487.427659142288,0.00344640780924714
"b_round_Semi-Final4",2.1715441288747,2.51962249680766,0.86185296869909,208.218033974811,0.0104291837139208
"b_round_Semi-Final5",-0.556568471972451,0.871303461568774,-0.638776840126807,52.4076499776979,-0.010619985292401
"b_round_Semi-Final6",0.263225808959882,0.294652639116318,0.893342784063676,24.9401928670467,0.0105542812103783
"b_competition_grouped_Copa_America2",-21.903740621383,73.7487942444792,-0.29700472863016,2256.22143727538,-0.00970815198344805
"b_competition_grouped_Copa_America3",15.5268516857771,33.5452398251331,0.462863040083078,4206.00129184758,0.00369159460694234
"b_competition_grouped_Copa_America4",-1.98339367302925,3.08062702887692,-0.643827913745313,170.924738761622,-0.0116039005669938
"b_competition_grouped_Copa_America5",0.829257322087887,1.78019929614238,0.465822744613401,70.3395184368801,0.0117893517117555
"b_competition_grouped_Copa_America6",0.686509325770021,1.02063542623329,0.672629332790867,58.4834884010536,0.0117385153406419
"b_competition_grouped_Cup2",-11.4323932879008,33.7142837135743,-0.339096431204848,1168.33316208854,-0.00978521680191285
"b_competition_grouped_Cup3",14.0852695244579,26.2363936192157,0.536859971263038,3955.01998188798,0.00356136494605878
"b_competition_grouped_Cup4",-1.81408969691747,2.23366447516108,-0.812158548023041,169.587919293705,-0.0106970455470693
"b_competition_grouped_Cup5",0.833836314916228,1.44479645221019,0.57713064953936,77.0294264458392,0.0108249061870208
"b_competition_grouped_Cup6",0.130876078561416,0.161113402352593,0.81232272827928,12.1076132386005,0.0108094036357362
