"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.672244494492947,0.207501730972664,-3.23970547783772,0.572786003240563,-1.17363987717873
"b_player_position_MF3",-0.336114698377699,0.0953052370302512,-3.52671803618737,0.283061360033867,-1.18742698875426
"b_player_position_MF4",-0.14060773386361,0.0396503511278616,-3.54619139210617,0.153998854550372,-0.913044024087974
"b_player_position_MF5",0.500928899326398,0.222977566239123,2.24654393612494,0.430188407297418,1.16444072138855
"b_player_position_MF6",0.0918618780923731,0.0230738690179138,3.98120826728515,0.117444244070292,0.78217437405781
"b_player_position_ST2",-0.261662761092071,0.077462575366197,-3.37792488637364,0.211536103218469,-1.23696502446125
"b_player_position_ST3",-0.00994234359902301,0.00265827205073865,-3.74015277941937,0.00808290630284618,-1.23004563290831
"b_player_position_ST4",0.334250304019865,0.0815520053268258,4.09861538879801,0.369682067963402,0.904156119503626
"b_player_position_ST5",0.630046194887163,0.273565091151478,2.30309427359756,0.55095370326079,1.1435556039614
"b_player_position_ST6",0.371997994907647,0.0906751658665987,4.10253448507533,0.469887321805366,0.791674892351604
"b_foot_R2",0.295600137442771,0.123494784332878,2.39362446794503,0.233528498768896,1.26579898813679
"b_foot_R3",-1.02288905305297,0.251527631713824,-4.06670649297398,0.890069760421054,-1.1492234637531
"b_foot_R4",-0.0703780307958897,0.0143095190410189,-4.91826668626304,0.0637920008781858,-1.10324225337092
"b_foot_R5",-0.395159962721542,0.106799680580524,-3.70001071701335,0.29665308300404,-1.33206086624814
"b_foot_R6",-0.64717830790625,0.126834084623137,-5.10255827389945,0.496480902860236,-1.30353112109216
"b_greak_gk_yes2",0.384503235511293,0.123101752419337,3.12345866695311,0.0677619734132241,5.67432169022775
"b_greak_gk_yes3",0.28400592787794,0.0851377115471872,3.33584169361343,0.0455648872302708,6.23299968773461
"b_greak_gk_yes4",0.254683042440704,0.0645746699693707,3.94400842561807,0.0526001233325832,4.84187158327327
"b_greak_gk_yes5",0.486309146727948,0.156988953755659,3.09772843944709,0.100579600293902,4.83506740240477
"b_greak_gk_yes6",0.402295950366204,0.0974011112056579,4.13030144509107,0.0706446992303842,5.69463745686353
"b_asc_TC",-0.50879521708705,0.224253061903489,-2.26884401384904,0.665197624332524,-0.764878283498964
"b_asc_TR",0.720322739250322,0.200892762729703,3.58560820938832,0.992681524190782,0.725633268774209
"b_asc_BL",1.20369741442024,0.31977659715239,3.76418232334436,2.22525514593344,0.540925572791033
"b_asc_BC",-0.657356599066962,0.291955134709369,-2.25156717905077,0.875914044239584,-0.75048071599039
"b_asc_BR",1.35746623392627,0.357440538712771,3.79774000681296,2.34438048473293,0.579029830168933
