"asc_TL","asc_TC","asc_TR","asc_DL","asc_DC","asc_DR","b_foot1","b_foot2","b_foot3","b_moveGK1","b_moveGK2","b_moveGK3","b_moveGK4","b_moveGK5","b_moveGK6","b_GKS1","b_GKS2","b_GKS3","b_GKS4","b_GKS5","b_GKS6","b_IS1","b_IS2","b_IS3","b_IS4","b_IS5","b_IS6","b_comL1","b_comL2","b_comL3","b_comL4","b_comL5","b_comL6","b_HGK1","b_HGK2","b_HGK3","b_HGK4","b_HGK5","b_HGK6","b_dec1","b_dec2","b_dec3","b_dec4","b_dec5","b_dec6","b_lp1","b_lp2","b_lp3","b_lp4","b_lp5","b_lp6","b_latr1","b_latr2","b_latr3","b_latr4","b_latr5","b_latr6","b_ladr1","b_ladr2","b_ladr3","b_ladr4","b_ladr5","b_ladr6","b_sr1","b_sr3","b_perc","b_rnog1","b_rnog2","b_rnog3","b_rnog4","b_rnog5","b_rnog6","b_solsbg1","b_solsbg2","b_solsbg3","b_solsbg4","b_solsbg5","b_solsbg6","b_nmovGK1","b_nmovGK2","b_nmovGK3","b_nmovGK4","b_nmovGK5","b_nmovGK6","b_def1","b_def2","b_def3","b_def4","b_def5","b_def6","lambda_L","lambda_C","lambda_R","logLike"
-0.372782606137298,0.426514517967847,1.07582179611374,0.139252891134816,0,2.36373126849906,0.0248854401803118,0,-0.686024475652292,0.115494372208149,-0.0849831919625707,0.00532650609844626,0.351370513556633,0,-0.275708878472484,0.143263590868022,0.0580770522712231,-0.418960506938806,-0.101260710122088,0,-0.125107945487889,0.122201205575942,-0.180344586026985,0.715564650411106,0.469394219556474,0,0.408758678884359,-0.326664655698721,-0.215297768143388,0.0447536409228299,0.0133974951287978,0,0.131751652218235,0.00757388179817119,0.0132851148527215,0.00124237702554836,-0.0174504871310002,0,0.0231816090263569,0.395230363362745,-0.54517177419758,0.484310243721796,0.180946185233632,0,0.334213623816132,0.219455529236183,-0.327077837857065,0.09808314176789,0.0363446121525354,0,0.312883982016981,0.296662908306862,0.508591150805561,0.716233428069587,0.447145105476906,0,0.371909658053323,-0.243311010133776,0.0177745578381134,-0.476605926143956,-0.0599234042205522,0,-0.336722945244169,-0.301407587614195,-0.08831852939893,0.232478955663487,-0.328833380803764,-0.546140770572686,0.330727679428711,-0.0908591612485186,0,0.0498387280556588,0.00315605448343857,-0.323317970356122,-0.217655437873959,-0.26141467880754,0,-0.176276600087978,0.33713637059045,-0.265051547163275,0.187115713975337,0.619217259560862,0,-0.538153390281128,0.145497281434601,0.632770522901511,0.271118623693747,0.26863552154775,0,0.149708586975852,0.528140104832767,0.520999148370412,0.635582694630807,-3461.18398405972
-0.44475603101799,0.452668389636956,1.22225330727572,0.0495622581891551,0,2.39573570801208,0.0425075649998349,0,-0.672408730023206,0.121941441167669,-0.0992256912879348,-0.00297979552203331,0.362340260242942,0,-0.286540530200645,0.152300638779794,0.0859801823853483,-0.456408278914018,-0.0802510994098512,0,-0.113324816469675,0.117370017377603,-0.211306714711421,0.698300300149817,0.423055765976093,0,0.408172672711935,-0.303078984730334,-0.228209846824787,0.0335042463389687,-0.0176382171619443,0,0.131212023137716,0.0105201421155213,0.014636486184237,0.00174633769146108,-0.0137975015219783,0,0.0243985849782464,0.388509709230821,-0.581906255004002,0.523778131691363,0.22257584173132,0,0.354066992474588,0.201956377974555,-0.341525376740596,0.0517381474795468,0.0183985948911615,0,0.285356558778709,0.303540871628456,0.520139027653289,0.732794330083681,0.45510171904824,0,0.384033960798643,-0.217789335165806,0.017924282939982,-0.434776766880299,-0.0339800355508639,0,-0.308712300229851,-0.326397707211486,-0.0923057059604114,0.239599905639524,-0.289104346606133,-0.54424224436641,0.31984341552223,-0.127388867852197,0,0.0505668858057756,0.0154364293626593,-0.329068743321416,-0.232208050977076,-0.253383743508073,0,-0.1888636781385,0.335100815333028,-0.295717280831568,0.156063192013336,0.631829668969541,0,-0.572518335115062,0.173787732955017,0.661645408610362,0.270245618791481,0.287264213360884,0,0.157902852578177,0.530049638507205,0.535517817635045,0.638034377645756,-3460.60853893943
-0.503783040081014,0.48668045911493,1.36908706606617,-0.06268722180348,0,2.43617581865315,0.0641852323144642,0,-0.650533827393324,0.142394119361261,-0.11107566375162,-0.0282670774302225,0.368342140754791,0,-0.286598196507842,0.15263912907641,0.0827349968100559,-0.47107427513058,-0.0569723655556333,0,-0.126185864607414,0.0997996461595906,-0.209204651988486,0.707320002099382,0.412011197974233,0,0.384531244321879,-0.348976875921525,-0.215970653690328,0.0171100455479767,-0.0241880672913297,0,0.0955743119564696,0.00995080793129049,0.0149261081926856,0.000139713819889369,-0.0129505103768136,0,0.0230854853994445,0.422503328674619,-0.629822510982219,0.553404916867946,0.240792589266883,0,0.396417200949364,0.133076422694048,-0.322779564739372,0.0104581223528119,0.00134401806003641,0,0.277881766677501,0.340054149377302,0.535832799894771,0.758325374200154,0.446367898775612,0,0.372128559504191,-0.137394813874066,-0.00277040642373145,-0.386069388212775,0.0164707744290002,0,-0.271769204973849,-0.353901202521224,-0.0976091357911987,0.230827713669972,-0.285326599044608,-0.560095665753424,0.316240918148222,-0.0895276124855623,0,0.0262599563998501,0.0220967053336401,-0.303166320850841,-0.230457210931676,-0.226261154543428,0,-0.176304664711142,0.359469973151041,-0.329146895992369,0.0844523184244203,0.635056617584704,0,-0.584949669742228,0.191938662386298,0.663051667509518,0.294065585180506,0.316698846171496,0,0.166227749465007,0.529710680248418,0.52966084247648,0.636999849476194,-3460.18527793809
-0.528657110671824,0.513838559369545,1.42919969366121,-0.115912335178782,0,2.46301971510091,0.0657671207085746,0,-0.650391038212574,0.152900305479047,-0.110367862574121,-0.0527881564169926,0.374593189103925,0,-0.282882848438997,0.14401685959051,0.0714414026068656,-0.453088474373602,-0.0644870250848271,0,-0.144163767826126,0.0672472727742156,-0.198149754127876,0.714271529344106,0.45815773990358,0,0.348003130121918,-0.366788678707164,-0.235387382473668,-0.00510920626395049,-0.0217037584400532,0,0.0644893857594545,0.0106302826282748,0.0146608750930699,-0.000246468660548317,-0.0122455271433142,0,0.0228740370454879,0.435553816914509,-0.6631325868903,0.568641592036781,0.29294094045732,0,0.395120083677804,0.107334160145393,-0.324483692855322,0.0207735612441425,-0.0278622245784835,0,0.256999635853357,0.355922883464292,0.514081763087612,0.731884951788532,0.477403235068305,0,0.386193121594811,-0.101217017932924,0.0242486005375416,-0.35687408415385,0.0547434294375313,0,-0.238766793982701,-0.370836846493483,-0.102082349799207,0.234295905385248,-0.30948464438921,-0.534795759668294,0.32775089435223,-0.0790939742602183,0,0.0249400543700603,0.0447360002650219,-0.309490199192003,-0.230201144390593,-0.233208333043823,0,-0.156904052422959,0.374999451369614,-0.331228079876942,0.0269491764410567,0.645216074381333,0,-0.581492432103755,0.190901605683541,0.658620499460959,0.316275621237621,0.316680385219967,0,0.18928866535379,0.53042087117213,0.528053593048659,0.634658503966114,-3459.99982401559
-0.524009704585875,0.526235456891582,1.42884105448672,-0.114942432843726,0,2.47058051864519,0.0551063491427311,0,-0.652902538404953,0.156588196437316,-0.10486366535264,-0.0599747494511561,0.380960871932596,0,-0.286520480539285,0.142135307725233,0.0589814548477587,-0.442458856592411,-0.0701387578354095,0,-0.141157986231878,0.0613898239379844,-0.184931241592877,0.704912348283081,0.467977219324872,0,0.348504234192277,-0.384439064805736,-0.239772273951669,0.0101299943482079,-0.0404575957911143,0,0.0664097214976818,0.010304924124899,0.0141959623571792,-0.000439888574894427,-0.0124747538035782,0,0.0227268130088958,0.458476217524724,-0.675473544266331,0.56425147451576,0.29269406929948,0,0.403230937333202,0.100776715566894,-0.327662781962038,0.0148376403931795,-0.0285008560826925,0,0.24820083207363,0.3646615256424,0.500709119950966,0.721187186615733,0.473608045465916,0,0.388522967810043,-0.100447015880461,0.0356268693002006,-0.342998845168227,0.056216673124511,0,-0.232443794593345,-0.377316320675105,-0.104873284440651,0.241811771674435,-0.296999995087343,-0.519158691782589,0.32081941550103,-0.083494891717423,0,0.0190324212305636,0.0429042923226048,-0.32069722800922,-0.219841414273071,-0.244735169095465,0,-0.155721417915104,0.38566008314526,-0.320496842423028,0.0158450034944211,0.662605016825592,0,-0.58589271024452,0.183132780105161,0.661177074841143,0.326294103455632,0.317291874756774,0,0.188994716336269,0.530322468960673,0.527488953063663,0.634324646803756,-3459.96790286344
-0.509461800969978,0.538289980165189,1.4165955800836,-0.103276696430656,0,2.47754692251593,0.046560807421885,0,-0.661458964237477,0.162771066510718,-0.0983868140855934,-0.0590580932942101,0.385756178185991,0,-0.28940935056668,0.133520103924196,0.0412318783426143,-0.427350265593434,-0.0747788366378865,0,-0.129458824014719,0.0679454761454953,-0.164652986999562,0.692511954098338,0.459768500675878,0,0.354178399479861,-0.383635800471693,-0.236322924039012,0.00548421253932898,-0.0443946108002218,0,0.0632557560654933,0.00943885861424321,0.0134576045301571,-0.00124925277964778,-0.013067995300748,0,0.0220744133013689,0.465890761282666,-0.6865798282851,0.56320843631585,0.306192441564039,0,0.407377762444328,0.0957184475911365,-0.324004766616486,0.00597913850137637,-0.0304208115522701,0,0.248771538718049,0.363846022856031,0.493279659065223,0.723223931926176,0.466403333821499,0,0.378904792499604,-0.0988044715738732,0.0343516021454922,-0.337968441948778,0.0583985196741192,0,-0.230104841057352,-0.384413243636719,-0.108544076096745,0.237477233672672,-0.303886230541531,-0.509164008984296,0.329285662563597,-0.0906537714631842,0,0.0213419066659334,0.0337723336965145,-0.330987937136068,-0.217845817052311,-0.248175808553871,0,-0.16423177497658,0.399938120417077,-0.305780157897607,0.0187851575029669,0.675290957311101,0,-0.590479102428343,0.179592264407537,0.664012947541663,0.325844545741095,0.312754316849176,0,0.189737721417353,0.52956800884189,0.52782000638172,0.63476108777248,-3459.89396204208
-0.489268249143744,0.545354822460811,1.39589191137882,-0.0848109611933937,0,2.4842467870263,0.0422573491003382,0,-0.66578350803527,0.169417293725643,-0.0935843372880626,-0.0513321327283415,0.387216233188728,0,-0.287141317955404,0.122879871895949,0.0270323330914082,-0.421288357447449,-0.0754500674743215,0,-0.131071307392525,0.0697866384229003,-0.14511869538683,0.696021349735644,0.453176007621702,0,0.350411471654264,-0.387687183027478,-0.229507256793963,0.00209561578721115,-0.0514158138748713,0,0.070612495901917,0.00909131155285612,0.0132367156167764,-0.00152168375662168,-0.0130549904935833,0,0.0220832632204896,0.469062105633149,-0.695965810617645,0.57928263890729,0.309408278127046,0,0.406499733059749,0.099272630264075,-0.319770078571741,0.00907965672140041,-0.0356098159407172,0,0.246422941851047,0.344851238361473,0.49477805537734,0.72028398623561,0.465401751095684,0,0.377566597131304,-0.0932642664750698,0.0274812658505621,-0.342071961933315,0.0624168473603383,0,-0.230753465914214,-0.393810886597199,-0.113568341338278,0.235810822107981,-0.299693695097313,-0.510461130479292,0.316357858377446,-0.0937477775653261,0,0.0290692895062457,0.0238322557697598,-0.339407192975994,-0.228851072322052,-0.254617891685857,0,-0.163530274225058,0.409418996398931,-0.296270423737697,0.030102334516431,0.674752890239699,0,-0.58979690921627,0.179165213892939,0.666879803262497,0.318096832383586,0.311689349049066,0,0.183163161412896,0.528273415429581,0.528820844312271,0.634564530962364,-3459.83558659022
-0.462585638717733,0.54767053648065,1.36856326556036,-0.0542902174416348,0,2.48920434488975,0.043489671052135,0,-0.659450966257863,0.169721818726436,-0.0909003661400314,-0.0400138002910882,0.386143078933142,0,-0.282294165050677,0.114838649710743,0.0236950605480128,-0.429692623323022,-0.0831304071992838,0,-0.139815540028379,0.0654492696918642,-0.131029274221148,0.708299343475079,0.458074150036115,0,0.350390131910304,-0.377808559337165,-0.2338757740706,-0.00553363509884105,-0.050723809171642,0,0.0625399430053258,0.00856849639404307,0.0130051947787668,-0.00202753179791881,-0.0131950767564984,0,0.0219090593225905,0.467523708420203,-0.704132177972573,0.592756721594459,0.305012976835255,0,0.422395383525242,0.102557985496841,-0.321801668489919,0.0135833514822541,-0.0272632478432442,0,0.250500853075456,0.336170015781192,0.502256777890423,0.716272037368913,0.446601076169446,0,0.374524614295088,-0.0937669109238293,0.0252801688547851,-0.341404915985288,0.0615093277245507,0,-0.235910467306445,-0.407935340473997,-0.120918597258002,0.243394497377971,-0.298293822255952,-0.511569119458891,0.313878447148825,-0.0996756575324037,0,0.0226712675695342,0.0266704302983978,-0.351086955142748,-0.237555595992013,-0.259434548900665,0,-0.168523251466335,0.407540986955702,-0.2914167015777,0.0535588826186825,0.671576626763728,0,-0.580571592288034,0.1792377206053,0.666623372263301,0.308199533268512,0.308424335138987,0,0.174224550544656,0.525973909280816,0.531064262559704,0.634811878635495,-3459.75112041044
-0.417979417375351,0.544841702241823,1.3345856735233,-0.00902027137551992,0,2.49258351832691,0.0569797570192845,0,-0.648935983711552,0.163871024424935,-0.0914963933228803,-0.0206484331222886,0.383748816202477,0,-0.274014495857187,0.105980923472,0.02899314885649,-0.451912723345288,-0.0983758032495542,0,-0.154634830853392,0.0678099003056689,-0.120507553401874,0.725884178819675,0.465021221742511,0,0.363250450384702,-0.381805853207719,-0.239029841276467,0.00431186716224282,-0.0605968690501406,0,0.0541436134551978,0.00734301111792852,0.0125569528611205,-0.00417346332231656,-0.0142155325013399,0,0.0209363219559314,0.460280402564797,-0.709394947097042,0.603629191993526,0.31554122961971,0,0.437333678565069,0.120541600325643,-0.322983715791078,0.0188837235459824,-0.0210486879457852,0,0.270319659504473,0.324871857607214,0.50626687351012,0.71278512154339,0.45150943005197,0,0.343638728596629,-0.103375782326084,0.0271774293778988,-0.341253223189716,0.0573890094903961,0,-0.232839050586559,-0.431679409294151,-0.132896920517247,0.219460262778498,-0.292255067555452,-0.517233243633651,0.310874765947385,-0.105273109502704,0,0.00321277454731306,0.0322713239091701,-0.354875274453006,-0.23708196910026,-0.262747049295617,0,-0.175341242993489,0.395640159659269,-0.29327421341982,0.0955411073343181,0.668676009187332,0,-0.561890746292889,0.171155836966279,0.659574777900389,0.298664183529741,0.295820530787487,0,0.174642141014886,0.523177663986954,0.534363641329626,0.633885325687678,-3459.70550783626
-0.387761713648474,0.538272566728504,1.32172906742618,0.00735090634223912,0,2.48973697417352,0.060272718638709,0,-0.644934945244353,0.161082409752948,-0.0949351643202533,-0.0102723778541509,0.3847857259188,0,-0.270987939290114,0.0977271748380718,0.0371390293934531,-0.474150830740295,-0.107169536036537,0,-0.166608399781912,0.0807819028695224,-0.127357381087707,0.734558869369292,0.462984558253341,0,0.375785632068152,-0.384928465890217,-0.238912093157225,0.00310143814204615,-0.0707640554277159,0,0.0563276031327509,0.00724256852346731,0.012639745196726,-0.00417530509015554,-0.0141018215473603,0,0.021209515712626,0.472309277678703,-0.705363962548926,0.602714972227102,0.320834747759551,0,0.427968485882957,0.123262199564515,-0.312863076329784,0.0301918580466463,-0.0144708336200695,0,0.278969520324921,0.327645176200046,0.498307252013824,0.70650579407276,0.447670256533574,0,0.34000679528116,-0.103576516450354,0.0223630123581901,-0.343051963982024,0.0566389678962521,0,-0.236495619260079,-0.446743770204972,-0.140274845209035,0.220892451047627,-0.300744749975741,-0.520799892659459,0.31730234993633,-0.120911539493885,0,0.0109109588663277,0.0284309806354322,-0.346441763489661,-0.233220810662672,-0.261193276741969,0,-0.172052681160023,0.384625632073087,-0.301327259969773,0.115172461540336,0.667274488662263,0,-0.558579598883871,0.161291726918985,0.654993893991068,0.302906284663161,0.287159256989434,0,0.174242231032046,0.521822878244756,0.532363289564715,0.633853456494204,-3459.64777521039
-0.369298814804139,0.534927342756422,1.32229762136687,0.00767079736926368,0,2.48735595732533,0.058854804710671,0,-0.64711634118514,0.160937439173633,-0.0960806117666109,-0.00928273717031695,0.384243807175261,0,-0.272162532666301,0.0884053047112916,0.0414352771040026,-0.477963427376381,-0.109214357710132,0,-0.16826406697555,0.0835458622200756,-0.138752333079678,0.739759412922333,0.464876373365733,0,0.379765616578958,-0.387259398934384,-0.242897842014049,0.00286528246728233,-0.072007179860339,0,0.060074106362408,0.00728038205012952,0.0126360510303635,-0.00405420657761794,-0.0139401455064191,0,0.0214452826067,0.469741442501693,-0.700445936009358,0.592001119413468,0.321002023309487,0,0.436991726136023,0.125554852559273,-0.308205364659787,0.033306951243174,-0.0124901154691909,0,0.280885308846228,0.324100020386604,0.488897273497059,0.710710057568106,0.446191207698924,0,0.341686776615507,-0.102491110634995,0.0234952214729116,-0.349634181628595,0.0576901682509393,0,-0.238555769864878,-0.455859531958208,-0.144468111646416,0.221169155862342,-0.303489638124783,-0.517928790915392,0.318100003471391,-0.122272562568031,0,0.0166547469407109,0.0257525706922441,-0.341512428673222,-0.232034019712324,-0.262332588608933,0,-0.17106886593784,0.385701180563701,-0.302793643056895,0.118063725513708,0.667885652626032,0,-0.559285427860147,0.163957059977358,0.657439954327538,0.294716227108863,0.289364114848526,0,0.17214562107463,0.521553254520876,0.532127680166612,0.634333811777384,-3459.62895130099
-0.350606089130128,0.532202986321474,1.3274178537658,0.0072005031401275,0,2.48614587449586,0.0565755112656568,0,-0.649347233661482,0.160870153690527,-0.0957976585942272,-0.0109016528013086,0.386978519338892,0,-0.272208026392361,0.081626463486117,0.0422609671575185,-0.475084130656864,-0.112965772757813,0,-0.164950088680088,0.0818543517903157,-0.151092025082229,0.743179203130478,0.47058490729196,0,0.384893125121769,-0.385952042216592,-0.242970870366138,0.00215486191519768,-0.0709123866250301,0,0.0585613754805858,0.00691138823353597,0.0125727180943763,-0.00439186946364994,-0.0143485445288242,0,0.0212346217449867,0.467178003806335,-0.693310161677283,0.595652246623263,0.316142647782524,0,0.430671562636444,0.129142857525435,-0.303547785307446,0.0304808366083702,-0.0104786834427163,0,0.28059672519036,0.32026892041872,0.484509801110556,0.71367386481781,0.444338675295323,0,0.342525117681783,-0.107167319008335,0.0196354096226086,-0.349764752054012,0.054848012175306,0,-0.240332362389057,-0.467776955346533,-0.149671500070893,0.221492430789133,-0.300912365990049,-0.519158678101382,0.323946297564762,-0.120181229179571,0,0.018227840026853,0.0267581332833477,-0.333734892506552,-0.232506073628407,-0.264847646331962,0,-0.171745799006884,0.386644034805093,-0.301682430439833,0.114717455773477,0.674550605677097,0,-0.559613398391215,0.16978480535182,0.659317884014625,0.290394575419235,0.291314617371054,0,0.16585505662053,0.521865341312791,0.531437364619307,0.635018400292168,-3459.60862207199
-0.338203176441149,0.530293720567704,1.33301161273518,0.0075196621664829,0,2.48883468487259,0.0542791383562169,0,-0.650344252605609,0.160801808226543,-0.093312547078763,-0.0134243007875856,0.39008606657784,0,-0.272357283356363,0.0785260096184381,0.0392339061212793,-0.471215531375497,-0.117266146750148,0,-0.166222385134648,0.0820187916113807,-0.158664117443043,0.74580626021732,0.469218257323508,0,0.385603730361308,-0.382974827676424,-0.245512864103805,0.00114159288180908,-0.0694537866147059,0,0.0607646679409345,0.00709606872513681,0.0127063738083806,-0.00413535564163346,-0.0142496091339008,0,0.0214840576456195,0.461498722312727,-0.687693745549127,0.596046232642386,0.309901488416327,0,0.428692858609634,0.129565508007007,-0.303937603627516,0.0297439309723661,-0.00876474381528785,0,0.281895024676674,0.319778286832935,0.49001453992912,0.713934843003024,0.441078207647888,0,0.341116999023978,-0.109734639855992,0.0163399616970319,-0.34981073534437,0.0534807601730762,0,-0.24185917871211,-0.48265565379938,-0.155911881829088,0.22435058726808,-0.29595485464874,-0.523339328399252,0.327045992751475,-0.117081274224236,0,0.0241982239334577,0.025293109913899,-0.330831886317342,-0.236299286772527,-0.266219133147197,0,-0.174484812045407,0.384225806997693,-0.297614348187457,0.106811366304321,0.679017683177408,0,-0.562090801865041,0.162899245126656,0.659901132492406,0.288184288822055,0.28933221362965,0,0.176443448417883,0.522031952641884,0.531093552933264,0.6358560552529,-3459.59240514675
-0.326087356862876,0.52945628813873,1.34237353519488,0.0104898725998496,0,2.49661201776706,0.0558074491116566,0,-0.648926820542779,0.159764575067581,-0.0884111981025558,-0.0175761578770181,0.390413278315613,0,-0.273423522421977,0.0747255069718963,0.0338261031228679,-0.467805202129959,-0.117394313968702,0,-0.166775350354117,0.0855383710957472,-0.162876239256265,0.747492284251764,0.464161458126877,0,0.387144318922404,-0.376023995004788,-0.251805461745576,-7.20485772490666e-05,-0.0680977444181905,0,0.0626159936524539,0.00707000334026578,0.0126457425806236,-0.00413129355670958,-0.0143712695747651,0,0.0214662241504961,0.455315623817701,-0.68215325512246,0.589735765769102,0.302151533232542,0,0.428883112860863,0.128542861079063,-0.308929087919435,0.0336308163809694,-0.0101720347875948,0,0.282399517352907,0.317122788103924,0.501363380332381,0.711697058493736,0.440203811064521,0,0.339521153792981,-0.109170124829214,0.0139533721418038,-0.355052213294078,0.0541507404083626,0,-0.243121692848544,-0.50729617980282,-0.1660286954145,0.223848184032906,-0.288694251151758,-0.527521202031525,0.33435882044144,-0.115466442772333,0,0.0314194013968971,0.0242486751548681,-0.332474417322989,-0.239543608087656,-0.264725841536777,0,-0.17516574816907,0.382194871088654,-0.288608940760607,0.0977037178127656,0.679101606819982,0,-0.565600492302591,0.159541030883838,0.6611098118526,0.303463360264502,0.284156590472904,0,0.170568874467463,0.522337682884579,0.531983636905761,0.637808715259136,-3459.57490691314
-0.325759638143415,0.530280395306291,1.34837895211888,0.0177301209157676,0,2.50363628844851,0.0586012074893816,0,-0.645994628579436,0.158187653199918,-0.0859586264495272,-0.0189020896680137,0.387180614999876,0,-0.276639323070316,0.0745971761730435,0.0287960107716041,-0.470961862396248,-0.115828172408063,0,-0.165542407819111,0.0874032499763171,-0.157141269867685,0.747578460514413,0.46375257325164,0,0.386283020682698,-0.373624066804314,-0.252868639989253,-0.000344295393154092,-0.0684246046361439,0,0.062003683824789,0.00710713442216097,0.0126375206900182,-0.00408023169023835,-0.014465311110608,0,0.0214722471030668,0.457091899173733,-0.680887431438445,0.584459807512052,0.300228765142846,0,0.421882176588669,0.127399228677206,-0.310629000515061,0.0337465776930186,-0.0107358196256919,0,0.28270569109828,0.317184445239823,0.505047219827561,0.712150802726947,0.439429700923407,0,0.339504441206124,-0.107648958898443,0.0135584761626303,-0.357067752645752,0.0549574704458097,0,-0.243965132949227,-0.526709726565895,-0.173802982599592,0.225946796336345,-0.286400645841909,-0.527192393532865,0.339064854063443,-0.11514625352381,0,0.0335349749307251,0.024900841194762,-0.334903814153777,-0.236163988118773,-0.263929267932612,0,-0.172449888309137,0.380693593588121,-0.283862247572499,0.0962480451002572,0.673246685703219,0,-0.571610706531497,0.164095744301422,0.660930078266049,0.298726756613296,0.287720533941469,0,0.171330290218072,0.522250890324113,0.532226594917332,0.639376996275655,-3459.55712339791
-0.329711079774597,0.531756204445205,1.35257205601909,0.030135481762987,0,2.51343287098671,0.060518493969978,0,-0.647701374367341,0.157619642490856,-0.0855927459255605,-0.01790154594888,0.386665225702172,0,-0.278595390044449,0.0756900989828808,0.0239652079551751,-0.475951471544182,-0.120929701324436,0,-0.167001803672708,0.0874186564348676,-0.145957663034626,0.745565236225513,0.463794329270908,0,0.381267463272633,-0.371441939169948,-0.248840768534582,-0.00364727504864455,-0.0680960321352054,0,0.0632299548695709,0.00781196195805825,0.0127537776812493,-0.00341265685589511,-0.0141244270878743,0,0.0220222425811014,0.452620231821261,-0.680363507003527,0.578989974867772,0.296253911687591,0,0.421224535532909,0.130664242091134,-0.303098626751814,0.0311448243498258,-0.00765770263994443,0,0.282219392399067,0.32045271992396,0.502783303472166,0.716711650041028,0.439958920670404,0,0.342859031225568,-0.109356992065276,0.00840402133838158,-0.351486819661479,0.055432580293905,0,-0.240856419317829,-0.554892775466544,-0.185100814713932,0.225414792337302,-0.286502253422515,-0.522139491702535,0.340534482387339,-0.116083485038127,0,0.0369305211318761,0.0236868811947148,-0.336511326901189,-0.236262645544037,-0.265648383074509,0,-0.170332819060047,0.372631805586589,-0.285455488422047,0.0914820264839743,0.664679079786785,0,-0.582605229899353,0.169701394571714,0.660807211109475,0.298669922602105,0.289088962584835,0,0.168000702453079,0.521836873006572,0.529505041501169,0.640502761587835,-3459.54442189495
-0.328390379696902,0.533948970149129,1.35405487939237,0.0391314394862098,0,2.52238474043316,0.0608761643140557,0,-0.645597445927005,0.157161902323197,-0.0886090162575062,-0.0189516835302891,0.384058494207093,0,-0.280145070814188,0.0758541946641794,0.0270891284623705,-0.474661919555169,-0.118750373766934,0,-0.168163918128151,0.0918597060065226,-0.137240991954713,0.744049897602282,0.463197627084593,0,0.382131888586105,-0.369731415143547,-0.245396577191796,-0.00778346213050034,-0.0691161713550196,0,0.0617859775829805,0.00762549995524059,0.0126681263791917,-0.00359429367494547,-0.0144211847263422,0,0.021728656598392,0.447606943139028,-0.681975484239873,0.583359501018763,0.290157611379924,0,0.421546223115852,0.130906038770868,-0.298785535034091,0.0276675383501745,-0.00805587507768779,0,0.28004498728408,0.320095957084212,0.495469401664397,0.72234455608689,0.439944965561072,0,0.346803093948695,-0.110138765089609,0.00776297017284815,-0.35255104046325,0.0543098940196629,0,-0.241626515260914,-0.577986141599358,-0.194512557261549,0.227060295086277,-0.287339004721221,-0.515394437430244,0.338960234105088,-0.117919563387097,0,0.0363381409298081,0.0266954653154618,-0.33725167450887,-0.233459064134879,-0.261606240260279,0,-0.167489283737573,0.372777693723489,-0.291264561127968,0.0895250644665027,0.659619475810077,0,-0.585956678590615,0.168243509046745,0.661992613027242,0.301643028181061,0.288647247702131,0,0.170977519945189,0.521688546652815,0.52917923230919,0.642285239738605,-3459.5330984656
-0.323438522231606,0.536368615334438,1.35328420493803,0.0428265888724763,0,2.52535751979106,0.0599412726143146,0,-0.647020864968415,0.155531945116121,-0.092122090871621,-0.0219213292489792,0.381916443140766,0,-0.283383203256832,0.073403547536864,0.0312747747959592,-0.474189318261663,-0.119841138556333,0,-0.16687399202106,0.0918457297991914,-0.133849149675812,0.741163985532713,0.46265113977163,0,0.381607361146192,-0.368445285781291,-0.244896272072171,-0.00860396142309482,-0.0694208395091337,0,0.0598826294521743,0.00784538946184947,0.0128083262110943,-0.00323474360533745,-0.0141563243081683,0,0.0220241555709451,0.447717805304128,-0.68369261910338,0.584354930710118,0.289125330112521,0,0.419737912878004,0.12978808117718,-0.298133359805535,0.029478513414332,-0.00825753758992211,0,0.280870295588225,0.320827377526696,0.497049030232978,0.724442759654344,0.440448851117558,0,0.349183000864516,-0.108353185660554,0.0065166742000805,-0.355490864756361,0.0549305305872301,0,-0.243049291408335,-0.59550439316121,-0.201788582328465,0.227543167828866,-0.286839413284288,-0.514246905200153,0.338172510685003,-0.119446591345679,0,0.0328390449820137,0.0249952242498917,-0.338270862540322,-0.233692614806955,-0.263228227113755,0,-0.170007134348518,0.372801355348371,-0.298234144837077,0.0880026298936042,0.658348279089262,0,-0.58909180060396,0.168485302031342,0.660745410527415,0.301607252899908,0.288899299017996,0,0.171550747439788,0.521181341767202,0.528944758266587,0.643231467416234,-3459.52578417557
