"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_consider_fe_Fekir4",-5.61857811851135,NA,NA,NA,NA
"b_consider_fe_Fekir5",-18.5915982416833,NA,NA,NA,NA
"b_consider_fe_Fekir6",-4.08762876986893,NA,NA,NA,NA
"b_consider_fe_Fernandes2",-17.4751833601249,NA,NA,NA,NA
"b_consider_fe_Fernandes3",1.32635779050806,NA,NA,NA,NA
"b_consider_fe_Fernandes4",-5.17696442697647,NA,NA,NA,NA
"b_consider_fe_Fernandes5",7.94854047472525,NA,NA,NA,NA
"b_consider_fe_Fernandes6",-3.08906978347525,NA,NA,NA,NA
"b_consider_fe_Finnbogason2",25.0481220673662,NA,NA,NA,NA
"b_consider_fe_Finnbogason3",-6.96561844920986,NA,NA,NA,NA
"b_consider_fe_Finnbogason4",14.5827589699628,NA,NA,NA,NA
"b_consider_fe_Finnbogason5",-5.87376016274488,NA,NA,NA,NA
"b_consider_fe_Finnbogason6",17.1861239900636,NA,NA,NA,NA
"b_consider_fe_Forsberg2",31.5788691606229,NA,NA,NA,NA
"b_consider_fe_Forsberg3",28.0503108676803,NA,NA,NA,NA
"b_consider_fe_Forsberg4",19.7879601835515,NA,NA,NA,NA
"b_consider_fe_Forsberg5",35.2766333532782,NA,NA,NA,NA
"b_consider_fe_Forsberg6",22.348867450129,NA,NA,NA,NA
"b_consider_fe_Füllkrug2",25.8787058495517,NA,NA,NA,NA
"b_consider_fe_Füllkrug3",24.2971795949354,NA,NA,NA,NA
"b_consider_fe_Füllkrug4",-20.8593653156889,NA,NA,NA,NA
"b_consider_fe_Füllkrug5",-7.1255918394128,NA,NA,NA,NA
"b_consider_fe_Füllkrug6",17.2683203188233,NA,NA,NA,NA
"b_consider_fe_González2",-4.05567797255543,NA,NA,NA,NA
"b_consider_fe_González3",-7.25301440263816,NA,NA,NA,NA
"b_consider_fe_González4",14.4266924019716,NA,NA,NA,NA
"b_consider_fe_González5",-6.28151199472068,NA,NA,NA,NA
"b_consider_fe_González6",15.4240738276979,NA,NA,NA,NA
"b_consider_fe_Griezmann2",5.33571446525195,NA,NA,NA,NA
"b_consider_fe_Griezmann3",3.77323365711361,NA,NA,NA,NA
"b_consider_fe_Griezmann4",-5.26870953675843,NA,NA,NA,NA
"b_consider_fe_Griezmann5",7.5742753580736,NA,NA,NA,NA
"b_consider_fe_Griezmann6",-4.06863912836481,NA,NA,NA,NA
"b_consider_fe_Grifo2",5.07677843395367,NA,NA,NA,NA
"b_consider_fe_Grifo3",3.07313266300823,NA,NA,NA,NA
"b_consider_fe_Grifo4",-6.20282430603193,NA,NA,NA,NA
"b_consider_fe_Grifo5",-15.8537004106145,NA,NA,NA,NA
"b_consider_fe_Grifo6",-3.74214676342155,NA,NA,NA,NA
"b_consider_fe_Gündogan2",-10.1389340525118,NA,NA,NA,NA
"b_consider_fe_Gündogan3",2.94065935396004,NA,NA,NA,NA
"b_consider_fe_Gündogan4",-4.71881371192614,NA,NA,NA,NA
"b_consider_fe_Gündogan5",10.7067654102314,NA,NA,NA,NA
"b_consider_fe_Gündogan6",-2.41816728565962,NA,NA,NA,NA
"b_consider_fe_Gyan2",6.59887447501495,NA,NA,NA,NA
"b_consider_fe_Gyan3",4.08768076961764,NA,NA,NA,NA
"b_consider_fe_Gyan4",-28.5991665749231,NA,NA,NA,NA
"b_consider_fe_Gyan5",-10.5948021887902,NA,NA,NA,NA
"b_consider_fe_Gyan6",-3.58691993326614,NA,NA,NA,NA
"b_consider_fe_Haaland2",5.37513409930265,NA,NA,NA,NA
"b_consider_fe_Haaland3",2.6802140714848,NA,NA,NA,NA
"b_consider_fe_Haaland4",-5.08096608702913,NA,NA,NA,NA
"b_consider_fe_Haaland5",-18.3526297139245,NA,NA,NA,NA
"b_consider_fe_Haaland6",-3.39540093031981,NA,NA,NA,NA
"b_consider_fe_Haller2",-4.57492778490936,NA,NA,NA,NA
"b_consider_fe_Haller3",-5.32621403464101,NA,NA,NA,NA
"b_consider_fe_Haller4",16.5475764856096,NA,NA,NA,NA
"b_consider_fe_Haller5",-3.82704018649024,NA,NA,NA,NA
"b_consider_fe_Haller6",18.5770188216652,NA,NA,NA,NA
"b_consider_fe_Halstenberg2",5.71279260479482,NA,NA,NA,NA
"b_consider_fe_Halstenberg3",-24.8302826701523,NA,NA,NA,NA
"b_consider_fe_Halstenberg4",-5.84888742976413,NA,NA,NA,NA
"b_consider_fe_Halstenberg5",8.46996703020045,NA,NA,NA,NA
"b_consider_fe_Halstenberg6",-4.07921877050318,NA,NA,NA,NA
"b_consider_fe_Havertz2",-12.4509510887349,NA,NA,NA,NA
"b_consider_fe_Havertz3",2.84888445494479,NA,NA,NA,NA
"b_consider_fe_Havertz4",-4.99304691177857,NA,NA,NA,NA
"b_consider_fe_Havertz5",-15.8778460167692,NA,NA,NA,NA
"b_consider_fe_Havertz6",-4.04127591043538,NA,NA,NA,NA
"b_consider_fe_Hector2",-2.16829831555709,NA,NA,NA,NA
"b_consider_fe_Hector3",25.5157037249736,NA,NA,NA,NA
"b_consider_fe_Hector4",-15.2809327046906,NA,NA,NA,NA
"b_consider_fe_Hector5",-6.27364608940597,NA,NA,NA,NA
"b_consider_fe_Hector6",19.2496707575318,NA,NA,NA,NA
"b_consider_fe_Hennings2",-21.78292992678,NA,NA,NA,NA
"b_consider_fe_Hennings3",1.58409919138915,NA,NA,NA,NA
"b_consider_fe_Hennings4",-6.03717843975114,NA,NA,NA,NA
"b_consider_fe_Hennings5",-24.3404506627388,NA,NA,NA,NA
"b_consider_fe_Hennings6",-5.23861654689331,NA,NA,NA,NA
"b_consider_fe_Hofmann2",-6.99284402743362,NA,NA,NA,NA
"b_consider_fe_Hofmann3",-4.38832274660671,NA,NA,NA,NA
"b_consider_fe_Hofmann4",14.9555877878012,NA,NA,NA,NA
"b_consider_fe_Hofmann5",-4.17261494626143,NA,NA,NA,NA
"b_consider_fe_Hofmann6",17.1894294059729,NA,NA,NA,NA
"b_consider_fe_Hummels2",-13.3646860864279,NA,NA,NA,NA
"b_consider_fe_Hummels3",2.29326763455186,NA,NA,NA,NA
"b_consider_fe_Hummels4",-6.16040622981619,NA,NA,NA,NA
"b_consider_fe_Hummels5",-9.18080419183996,NA,NA,NA,NA
"b_consider_fe_Hummels6",-2.81575727777106,NA,NA,NA,NA
"b_consider_fe_Ibisevic2",-7.84277328207147,NA,NA,NA,NA
"b_consider_fe_Ibisevic3",28.0881234027912,NA,NA,NA,NA
"b_consider_fe_Ibisevic4",19.1569145242577,NA,NA,NA,NA
"b_consider_fe_Ibisevic5",-4.73109479017447,NA,NA,NA,NA
"b_consider_fe_Ibisevic6",-12.6269627637264,NA,NA,NA,NA
"b_consider_fe_Ibrahimovic2",4.40440552315291,NA,NA,NA,NA
"b_consider_fe_Ibrahimovic3",3.04661609302522,NA,NA,NA,NA
"b_consider_fe_Ibrahimovic4",-5.03897444727467,NA,NA,NA,NA
"b_consider_fe_Ibrahimovic5",-5.4146523998503,NA,NA,NA,NA
"b_consider_fe_Ibrahimovic6",-3.46430903519391,NA,NA,NA,NA
"b_consider_fe_Immobile2",3.66047347451283,NA,NA,NA,NA
"b_consider_fe_Immobile3",2.96727762396489,NA,NA,NA,NA
"b_consider_fe_Immobile4",-4.96773369503634,NA,NA,NA,NA
"b_consider_fe_Immobile5",8.11873931905782,NA,NA,NA,NA
