"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.939856920234514,NA,NA,NA,NA
"b_player_position_MF3",-0.453933277930525,NA,NA,NA,NA
"b_player_position_MF4",-0.282540907530645,NA,NA,NA,NA
"b_player_position_MF5",0.40098648164767,NA,NA,NA,NA
"b_player_position_MF6",-0.107172852900539,NA,NA,NA,NA
"b_player_position_ST2",-0.841266534524383,NA,NA,NA,NA
"b_player_position_ST3",-0.130792325631883,NA,NA,NA,NA
"b_player_position_ST4",0.0130190071447518,NA,NA,NA,NA
"b_player_position_ST5",0.40476237657974,NA,NA,NA,NA
"b_player_position_ST6",-0.0358260944263371,NA,NA,NA,NA
"b_foot_R2",0.372123932464218,NA,NA,NA,NA
"b_foot_R3",-1.00195726692129,NA,NA,NA,NA
"b_foot_R4",-0.039260916393804,NA,NA,NA,NA
"b_foot_R5",-0.417538448593983,NA,NA,NA,NA
"b_foot_R6",-0.596168395590764,NA,NA,NA,NA
"b_greak_gk_yes2",0.330741714255803,NA,NA,NA,NA
"b_greak_gk_yes3",0.385762020050178,NA,NA,NA,NA
"b_greak_gk_yes4",0.358019356614796,NA,NA,NA,NA
"b_greak_gk_yes5",0.669768576396586,NA,NA,NA,NA
"b_greak_gk_yes6",0.543787429411736,NA,NA,NA,NA
"b_location_A2",0.055621242888395,NA,NA,NA,NA
"b_location_A3",0.492507338007383,NA,NA,NA,NA
"b_location_A4",0.296639155533147,NA,NA,NA,NA
"b_location_A5",0.451015289389593,NA,NA,NA,NA
"b_location_A6",0.0822804015936783,NA,NA,NA,NA
"b_location_H2",-0.0817562074383953,NA,NA,NA,NA
"b_location_H3",0.477587609654753,NA,NA,NA,NA
"b_location_H4",0.182884311421188,NA,NA,NA,NA
"b_location_H5",0.0920932209546703,NA,NA,NA,NA
"b_location_H6",-0.084088113437921,NA,NA,NA,NA
"b_round_Final2",2.29051224109769,NA,NA,NA,NA
"b_round_Final3",2.03739610798952,NA,NA,NA,NA
"b_round_Final4",2.62499985240379,NA,NA,NA,NA
"b_round_Final5",-0.898465937168386,NA,NA,NA,NA
"b_round_Final6",0.952853561445504,NA,NA,NA,NA
"b_round_Group2",1.25055648557167,NA,NA,NA,NA
"b_round_Group3",1.19207712197482,NA,NA,NA,NA
"b_round_Group4",1.17304974202789,NA,NA,NA,NA
"b_round_Group5",-0.890993518266631,NA,NA,NA,NA
"b_round_Group6",-0.322027861255219,NA,NA,NA,NA
"b_round_KO2",-0.449956926706169,NA,NA,NA,NA
"b_round_KO3",-0.59017481875064,NA,NA,NA,NA
"b_round_KO4",4.66883543692111,NA,NA,NA,NA
"b_round_KO5",-1.16898644641153,NA,NA,NA,NA
"b_round_KO6",-1.98017287694719,NA,NA,NA,NA
"b_round_match_place_32",-2.07763868941263,NA,NA,NA,NA
"b_round_match_place_33",4.30420579675481,NA,NA,NA,NA
"b_round_match_place_34",3.32596759206464,NA,NA,NA,NA
"b_round_match_place_35",2.41814806124197,NA,NA,NA,NA
"b_round_match_place_36",-4.23820396082721,NA,NA,NA,NA
"b_round_Quarter-Final2",1.87243858476135,NA,NA,NA,NA
"b_round_Quarter-Final3",0.617418849946527,NA,NA,NA,NA
"b_round_Quarter-Final4",1.36162745169623,NA,NA,NA,NA
"b_round_Quarter-Final5",-1.28224059289803,NA,NA,NA,NA
"b_round_Quarter-Final6",0.147514934993458,NA,NA,NA,NA
"b_round_Semi-Final2",3.02335689888725,NA,NA,NA,NA
"b_round_Semi-Final3",2.44839679315117,NA,NA,NA,NA
"b_round_Semi-Final4",2.79403370846458,NA,NA,NA,NA
"b_round_Semi-Final5",-0.742138452217154,NA,NA,NA,NA
"b_round_Semi-Final6",0.718397531395154,NA,NA,NA,NA
"b_competition_grouped_Copa_America2",-2.93933653924373,NA,NA,NA,NA
"b_competition_grouped_Copa_America3",2.28843500431403,NA,NA,NA,NA
"b_competition_grouped_Copa_America4",-1.97710811498666,NA,NA,NA,NA
"b_competition_grouped_Copa_America5",0.859809477230627,NA,NA,NA,NA
"b_competition_grouped_Copa_America6",1.41107012222831,NA,NA,NA,NA
"b_competition_grouped_Cup2",0.385932594068914,NA,NA,NA,NA
"b_competition_grouped_Cup3",0.39606998478155,NA,NA,NA,NA
"b_competition_grouped_Cup4",-2.26310474209865,NA,NA,NA,NA
"b_competition_grouped_Cup5",0.427703134672739,NA,NA,NA,NA
"b_competition_grouped_Cup6",0.603594604082425,NA,NA,NA,NA
"b_competition_grouped_EL2",-1.06044980039617,NA,NA,NA,NA
"b_competition_grouped_EL3",0.951515366356082,NA,NA,NA,NA
"b_competition_grouped_EL4",-1.15207558724031,NA,NA,NA,NA
"b_competition_grouped_EL5",1.45200394876283,NA,NA,NA,NA
"b_competition_grouped_EL6",0.913364027881466,NA,NA,NA,NA
"b_competition_grouped_EM2",-0.0374685417856383,NA,NA,NA,NA
"b_competition_grouped_EM3",0.863714954925069,NA,NA,NA,NA
"b_competition_grouped_EM4",-1.90118070247856,NA,NA,NA,NA
"b_competition_grouped_EM5",0.619307828998244,NA,NA,NA,NA
"b_competition_grouped_EM6",0.53465808701047,NA,NA,NA,NA
"b_competition_grouped_League2",2.30181997062746,NA,NA,NA,NA
"b_competition_grouped_League3",2.14087954891066,NA,NA,NA,NA
"b_competition_grouped_League4",-0.120101488835346,NA,NA,NA,NA
"b_competition_grouped_League5",0.456412261430496,NA,NA,NA,NA
"b_competition_grouped_League6",1.03688770001993,NA,NA,NA,NA
"b_competition_grouped_NL2",-3.34369696196855,NA,NA,NA,NA
"b_competition_grouped_NL3",0.728878124882554,NA,NA,NA,NA
"b_competition_grouped_NL4",-1.50544161210123,NA,NA,NA,NA
"b_competition_grouped_NL5",-2.38756793250632,NA,NA,NA,NA
"b_competition_grouped_NL6",0.673844190072747,NA,NA,NA,NA
"b_competition_grouped_Qualification2",0.760783819508544,NA,NA,NA,NA
"b_competition_grouped_Qualification3",1.63066763684807,NA,NA,NA,NA
"b_competition_grouped_Qualification4",-1.42264136941609,NA,NA,NA,NA
"b_competition_grouped_Qualification5",1.14370921544274,NA,NA,NA,NA
"b_competition_grouped_Qualification6",0.885799155501541,NA,NA,NA,NA
"b_competition_grouped_UCL2",1.07463072349433,NA,NA,NA,NA
"b_competition_grouped_UCL3",1.15583836566746,NA,NA,NA,NA
"b_competition_grouped_UCL4",-1.58125927540584,NA,NA,NA,NA
"b_competition_grouped_UCL5",1.56604245883698,NA,NA,NA,NA
"b_competition_grouped_UCL6",1.26091810361251,NA,NA,NA,NA
"b_competition_grouped_WM2",0.0831994203924865,NA,NA,NA,NA
"b_competition_grouped_WM3",1.05942595629419,NA,NA,NA,NA
"b_competition_grouped_WM4",-2.0184954308174,NA,NA,NA,NA
"b_competition_grouped_WM5",1.27139853101764,NA,NA,NA,NA
"b_competition_grouped_WM6",0.461724301539489,NA,NA,NA,NA
"b_competition_grouped_WMCUP2",-0.407762162276359,NA,NA,NA,NA
"b_competition_grouped_WMCUP3",-0.297030369805827,NA,NA,NA,NA
"b_competition_grouped_WMCUP4",4.08308540062169,NA,NA,NA,NA
"b_competition_grouped_WMCUP5",-0.618015320690694,NA,NA,NA,NA
"b_competition_grouped_WMCUP6",-1.67137062948336,NA,NA,NA,NA
"b_Importantness_Game_22",0.00641367398285218,NA,NA,NA,NA
"b_Importantness_Game_23",2.93542880480546,NA,NA,NA,NA
"b_Importantness_Game_24",1.11820973497967,NA,NA,NA,NA
"b_Importantness_Game_25",1.18351431866841,NA,NA,NA,NA
"b_Importantness_Game_26",0.765767751709295,NA,NA,NA,NA
"b_Importantness_Game_32",-1.21035208954395,NA,NA,NA,NA
"b_Importantness_Game_33",2.94634055447978,NA,NA,NA,NA
"b_Importantness_Game_34",0.831491142604324,NA,NA,NA,NA
"b_Importantness_Game_35",0.99502545822465,NA,NA,NA,NA
"b_Importantness_Game_36",0.170609391706397,NA,NA,NA,NA
"b_Importantness_Game_42",-1.05189796763674,NA,NA,NA,NA
"b_Importantness_Game_43",2.95433592598734,NA,NA,NA,NA
"b_Importantness_Game_44",0.796977325491216,NA,NA,NA,NA
"b_Importantness_Game_45",0.842972297405178,NA,NA,NA,NA
"b_Importantness_Game_46",-0.103303364674622,NA,NA,NA,NA
"b_Importantness_Game_52",-1.51878909024518,NA,NA,NA,NA
"b_Importantness_Game_53",1.50484300877994,NA,NA,NA,NA
"b_Importantness_Game_54",-0.859874566981087,NA,NA,NA,NA
"b_Importantness_Game_55",0.0661410260105472,NA,NA,NA,NA
"b_Importantness_Game_56",-1.25842320534921,NA,NA,NA,NA
"b_Penalty_type_Ingame2",0.740823486596382,NA,NA,NA,NA
"b_Penalty_type_Ingame3",-0.370033650160584,NA,NA,NA,NA
"b_Penalty_type_Ingame4",0.0697237413392206,NA,NA,NA,NA
"b_Penalty_type_Ingame5",-0.342735063762934,NA,NA,NA,NA
"b_Penalty_type_Ingame6",0.282380081156035,NA,NA,NA,NA
"b_minute_pars_12",0.195614862052938,NA,NA,NA,NA
"b_minute_pars_13",0.560531738598004,NA,NA,NA,NA
"b_minute_pars_14",0.375958286474903,NA,NA,NA,NA
"b_minute_pars_15",0.585508598993065,NA,NA,NA,NA
"b_minute_pars_16",0.302161590916093,NA,NA,NA,NA
"b_minute_pars_22",0.503024874196184,NA,NA,NA,NA
