"b_player_position_MF2","b_player_position_MF3","b_player_position_MF4","b_player_position_MF5","b_player_position_MF6","b_player_position_ST2","b_player_position_ST3","b_player_position_ST4","b_player_position_ST5","b_player_position_ST6","b_foot_R2","b_foot_R3","b_foot_R4","b_foot_R5","b_foot_R6","b_greak_gk_yes2","b_greak_gk_yes3","b_greak_gk_yes4","b_greak_gk_yes5","b_greak_gk_yes6","b_location_A2","b_location_A3","b_location_A4","b_location_A5","b_location_A6","b_location_H2","b_location_H3","b_location_H4","b_location_H5","b_location_H6","b_asc_TC","b_asc_TR","b_asc_BL","b_asc_BC","b_asc_BR","logLike"
-1.62991701452581,-1.11859323722466,-0.485797822513115,1.59862843416531,-0.330666135996615,-1.47680584822653,-0.224591052692368,-0.241185401869769,1.67319184398727,-0.229647014580405,0.817659129724611,-1.77322782990097,-0.161458876405508,-0.829524065244779,-0.578405189249366,1.46509587112382,0.666965016177494,0.802070680915151,1.21275157389458,0.856084839384573,2.178307721056,-0.0985651404825757,0.553150604864813,0.752975361994769,0.633957090462282,2.2439780446832,0.107015504264453,0.444174632053332,0.234638774901779,0.468376762576352,-2.47147794782748,1.28655538555841,1.26599522626405,-1.76868974890698,1.21858436552564,-3602.41382928628
-1.42235614457184,-1.03342609253406,-0.539990742040956,1.57393759431747,-0.330507336745161,-1.09889053442647,-0.249576514451684,-0.31854376797787,1.54283120017577,-0.282874865075903,0.67141656472783,-1.6472194439775,-0.119114556912707,-0.713313519847583,-0.572393316158495,1.24738771053949,0.586348661707837,0.828966076747687,1.27132002913852,0.8592659758739,2.08078659169866,0.0106120245478313,0.752995896450176,0.671397246791714,0.885887519786466,2.21529910381312,0.236851568818187,0.620280184327965,0.149411704226459,0.703065180022484,-2.34721816344714,1.20559472638919,1.1981429822716,-1.63406497598061,1.1216380092429,-3587.65245618787
-0.942695399358998,-0.9793703362212,-0.561758016006032,1.11135459980984,-0.335782367765998,-0.748479529195539,-0.372675011665393,-0.353668169057276,1.33309865176988,-0.321810460961368,0.385996180214909,-1.52323625196735,-0.293909339199598,-0.889347611934214,-0.804218245862333,0.827136345165488,0.491076191324449,0.727899476433226,1.06862049745037,0.990690752572641,1.82780973042983,0.180998746744217,0.9875685558297,0.599552144772373,1.12252404812814,1.65188378245356,0.430024991465923,0.864779102453198,0.180293639679642,0.954304776555988,-2.25006040370977,0.794798106495411,0.883727907971215,-1.53092430797316,0.834169307625852,-3579.26570456825
-0.324514686441473,-0.936870705170428,-0.485191689491256,0.717542726763094,-0.268303871856044,-0.448097636328888,-0.246238763336651,-0.0480556787327872,1.08431243141813,-0.0689231138115107,0.423251662116945,-1.45924967109005,-0.205136365467641,-1.02347297813635,-0.80306872463967,0.56934194724372,0.55041977446274,0.63669346001499,0.731411648048213,0.858452459000752,1.5063506731344,0.513488955791746,1.04714093592654,0.8491178810246,1.22443794994625,1.05997750263804,0.757949206097282,0.988017457215806,0.482671675030054,1.11284379715309,-1.83601040718761,0.588917408376639,0.661270021630567,-1.16798563962743,0.723209016952748,-3564.98222355597
-0.25022828232668,-0.800696209743189,-0.193798620859274,0.436794180978635,0.0101975451326861,-0.12771569141994,-0.221464638334197,0.154039928000421,0.604008583501801,0.101805272686468,0.30462369150766,-1.39412579477129,-0.255034702783801,-0.872269667152371,-0.881587353354951,0.549652054832028,0.619518810859451,0.424500561372413,0.441221440845399,0.683062330701506,0.918762430845681,0.825016806518241,1.05683253090219,1.08921065108114,1.19582994952744,0.813418269669012,0.814873020125736,0.880270031743927,0.650891077449213,0.972728771403614,-1.56386171302705,0.359889424514603,0.546856839950107,-1.05321777258509,0.695424484422491,-3554.26137208544
-0.334016656613885,-0.562570033995206,-0.129983121808254,0.322007184725644,0.124169513136385,-0.080001037928152,-0.21067199790281,0.209521069788878,0.429642666565025,0.195262283978417,0.248547192382893,-1.38783310199866,-0.237613318466559,-0.755404099429184,-0.893126338631079,0.536348283534607,0.471319025576841,0.501954433732564,0.49334549358099,0.573178700609223,0.882010928912453,0.728780793555294,0.899203736592224,1.12952890274378,1.07843028432773,0.621096715539318,0.868069565603558,0.784809458355903,0.629750223304287,0.922042254160845,-1.43622876769857,0.303621001561971,0.54529396608022,-1.03405485328573,0.677669061894259,-3551.12197682151
-0.401713246510835,-0.292982226694468,-0.0527287417654832,0.214425029013682,0.239862675383636,-0.133271882205931,-0.0138192903368265,0.266308228554031,0.273346501848918,0.302572558785224,0.246937653555439,-1.33758111483188,-0.207592447839913,-0.622864636474464,-0.813272508887167,0.498730175082776,0.256379233964968,0.331552086093251,0.683950008689942,0.710965340007067,0.839067565783386,0.52913894598536,0.80046124999891,1.0130029160961,0.925686283980639,0.490804393763483,0.78413473368233,0.680673754281703,0.643370059103344,0.762627582056469,-1.20600809474201,0.265791305295155,0.621525317680545,-0.968819075922873,0.669665439775894,-3548.74301391012
-0.437134165310557,-0.0969457715403884,-0.0574839632152854,0.136275154353085,0.301295134806049,-0.327566666109295,0.272038608785816,0.299077082645186,0.202169662079356,0.385115453115818,0.234096958860086,-1.21056907482813,-0.164037508673062,-0.570863281849305,-0.810022454984239,0.427207772576608,0.14816046574905,0.354029554626665,0.861883807273648,0.620435780369283,0.688245000183774,0.361001813757866,0.646135448046004,0.817854524585501,0.817701218360796,0.499350422375268,0.393091507103617,0.585400983924692,0.587367035406191,0.706950530601412,-1.01200970047964,0.22449427589203,0.658783998073554,-0.901043114994685,0.674724834624259,-3545.3732367655
-0.525213746521193,0.0363114807831082,-0.0761311967304628,0.138822873421235,0.252105992019438,-0.384586408072949,0.329191262954691,0.324563130213238,0.285161113019517,0.39389207061012,0.215560266050657,-1.12598536819716,-0.114662321706175,-0.54591434021284,-0.753201099297237,0.40101446819779,0.253445177894438,0.356418043539524,0.762380082762605,0.623614932231115,0.614897972041743,0.104039163789102,0.601939620321928,0.759769962926794,0.767178372194032,0.561226605689366,0.245686545703745,0.537086005094341,0.422751292290564,0.653939430236715,-0.919215942422098,0.253840306536752,0.665449452436509,-0.840910601039392,0.70043182141759,-3542.60714214128
-0.658360622912857,0.0139356934306304,-0.0795159288797587,0.266490124988121,0.205825054629949,-0.362170959926526,0.361028061215704,0.322596384267623,0.336484139579122,0.350753613687393,0.198930018769452,-1.10501674895666,-0.0640154314799213,-0.460744249050609,-0.702277408699916,0.427630892422244,0.357673231970362,0.38182090339963,0.585847789516568,0.629985242025564,0.676353009634946,0.0118534545671879,0.535644964764024,0.518697060822117,0.692825203338719,0.513944529403284,0.117596485518642,0.514353181159957,0.35223505973593,0.625668279965378,-0.879561210789825,0.323457245794489,0.672391430682188,-0.81481391521561,0.754734550760533,-3540.7803603323
-0.725882228884832,-0.401114064206292,-0.133209368823077,0.651658632930394,0.0537577026437722,-0.426698273933725,-0.127616141330694,0.310278436340233,0.804993977242568,0.283101345021812,0.305133256881227,-0.869651846092059,0.0118285009985307,-0.399394600211176,-0.608823048918772,0.725993695867358,0.140648683574776,0.341292808826343,0.492120761121625,0.545971913803704,0.623241180913791,0.208119125829037,0.37625859260981,0.0256051259926573,0.493528341678731,0.609356419460018,0.215750824111685,0.355331030038629,-0.183311800000607,0.418969124815124,-0.970338061119614,0.545233017612873,0.824822476475512,-0.788602592500021,0.996688854043878,-3540.7490900755
-0.711704557364072,-0.430057429950599,-0.14939533587044,0.663627131987412,0.0611827183398965,-0.427277106979937,-0.175687847958302,0.281959227516861,0.802059631558912,0.278394135277189,0.316405230142803,-0.866821847057009,0.0107686154703655,-0.383777071075781,-0.604155885244527,0.689795376844431,0.182649066337802,0.311207795939155,0.521082012195482,0.518832843661534,0.644550779988593,0.200074322904845,0.371100707881838,0.0495787897279915,0.499802444892626,0.61480162678931,0.21506226837138,0.351442212025811,-0.160743708784987,0.425167515292763,-0.989652803140196,0.575855191504448,0.858090368630713,-0.82500011495974,0.992746730023749,-3540.16262974165
-0.691617035095302,-0.46686317910956,-0.181425125205792,0.667980749412522,0.0490440726330502,-0.42723386235355,-0.212571785747443,0.237431568354159,0.769827823549534,0.255021320878549,0.332246671144889,-0.87268013514659,0.00980195283494627,-0.350475340878873,-0.598384286767028,0.611544154007716,0.173378863857728,0.358773555411346,0.511335418799057,0.563342059833487,0.659250974766777,0.198307402944411,0.385465817164689,0.16094973352679,0.515889908132424,0.661146031826692,0.199061998014238,0.360999821824834,-0.0657566675334257,0.436164455449775,-1.01994379581379,0.629611049428882,0.888862508730646,-0.898240684371593,0.996093577647949,-3539.33137794102
-0.712731318934236,-0.467080919447343,-0.197267251763859,0.637413748787982,0.0020149977702069,-0.426404300043595,-0.204321704300043,0.222147496872784,0.737858111317171,0.213349301731889,0.336295201835638,-0.890321157262687,0.0112307280861305,-0.340896964766516,-0.596562471252356,0.642416874079063,0.153656520829553,0.347274681743278,0.525530725136764,0.540206422813342,0.67804965246969,0.173498878169779,0.445497481777608,0.264709818580999,0.561527820357527,0.678414884350441,0.188309265409766,0.422085372943133,0.0359337498057197,0.48365633151621,-1.03592729599564,0.656982653905921,0.858518946121247,-0.950402815860943,1.0040436927082,-3538.45747104681
-0.902105200407114,-0.421777855123271,-0.19422002545353,0.498741022785084,0.0164444940353839,-0.52247624737772,-0.0916890349339988,0.254923065594009,0.635624257110382,0.250498829971325,0.341996290494207,-0.952328852702776,-0.0433683506760791,-0.382812523450661,-0.604987156865755,0.609306695063623,0.289493915424973,0.373972425495944,0.54982141188486,0.586622721676333,0.796001298307321,0.266666857915616,0.502830445238803,0.40396771590587,0.744938136838401,0.794535469103247,0.297053657083766,0.462251792327448,0.148614462806244,0.649005850029613,-1.01255416014739,0.524526303834701,0.853050416433743,-0.880803207010001,0.839327755532409,-3537.47523785082
-0.923113755923107,-0.388248006116203,-0.207268052708311,0.471984066665981,0.0543671681746749,-0.548471521405581,-0.0722783627504379,0.228918022087731,0.600596144898409,0.279925911761705,0.348579386755516,-0.979636346341549,-0.0462675049328527,-0.398308278501242,-0.619548818960005,0.587130362388617,0.345373648345698,0.402953377011666,0.567440022930534,0.585256184875039,0.825817782232735,0.291262058237915,0.571814615841708,0.427129243386521,0.732447986928087,0.816193403028824,0.321729641377667,0.522918812189393,0.16643639361641,0.630769803854503,-1.0098928691127,0.495724972964952,0.818892419569087,-0.849531755707271,0.837904288768905,-3537.16099979062
-0.789272940921763,-0.308417670253861,-0.123110975223741,0.483951322893933,0.0443685215414659,-0.532442878584679,-0.0739691979711602,0.235360656907997,0.522151224815949,0.196307746911112,0.353315285536086,-1.02406113075083,-0.0803254139039661,-0.414380734587734,-0.64988103769875,0.583294689813783,0.415781284962644,0.434502608287078,0.606853000585529,0.60647467706081,0.823176419916854,0.261720084815883,0.578398175208275,0.452103649536738,0.741774092273927,0.787915537235529,0.298073875308102,0.518774488356772,0.17672299326364,0.631164245001368,-1.04320889225903,0.513697686923325,0.808779810228658,-0.811073484088674,0.90710941605732,-3537.00188018474
-0.656608802698541,-0.312936570705817,-0.180268722057203,0.450307380724879,0.0666163411372316,-0.383663526897704,-0.0417028424493027,0.198759135872827,0.509215558697679,0.234154502760463,0.286070027778493,-1.05778781564968,-0.106102787650612,-0.440448679087168,-0.676096547238383,0.645071359222048,0.424509807514222,0.437201965676353,0.60460088216796,0.609021217516524,0.77803202325358,0.171300506111183,0.562227707206628,0.490187298770778,0.725233935024879,0.744835293908697,0.232303714463032,0.515011319395934,0.223488767742533,0.626765792856144,-1.07821766210054,0.57941937115583,0.875016929464124,-0.81152215122606,0.902859490710052,-3536.79955626408
-0.670935487857454,-0.389326101550436,-0.162890908694913,0.426982014473154,0.0385581354067973,-0.329266990040734,-0.0464000140660069,0.262420748646341,0.546304880580779,0.257036056012472,0.247322673233563,-1.05634440711001,-0.0908406648643156,-0.41598384573896,-0.670084501334228,0.552738385680194,0.387608473852703,0.409968076114025,0.625906634786654,0.57547540040635,0.759054769527501,0.127835784040926,0.558063800208985,0.503308647055445,0.699114442562772,0.73663539766367,0.207945425343977,0.520794968181746,0.243465758864522,0.612122462199692,-1.05084954820159,0.631262821409226,0.816270584081117,-0.869705199785095,0.910525169289175,-3536.77383348684
-0.700597659800473,-0.390642446649224,-0.167694004804094,0.476651917324617,0.0518897347038232,-0.384194361179761,-0.069984288388368,0.237961251596495,0.567883826272961,0.249212707786911,0.28367163627265,-1.03496731475116,-0.0666697444798088,-0.391411532652395,-0.646106541514175,0.508308854761135,0.326877958748934,0.37046516739843,0.577315148520402,0.538257645026238,0.735238345592864,0.12384288143799,0.573506922139454,0.518039940446314,0.714193454100512,0.704915624068128,0.201066440576419,0.533355335748235,0.252247335368343,0.62338287616756,-1.01520036552905,0.638852199496527,0.80370498114865,-0.922221819593005,0.882808973077046,-3536.67270370404
-0.729063144356928,-0.369463078954961,-0.199634410432576,0.484982567471921,0.0185361860549663,-0.400112883514141,-0.0547057417061099,0.213465274221074,0.581139592791179,0.224655732842431,0.302163831831466,-1.02250926554839,-0.059299658996389,-0.382589901812846,-0.638929786206496,0.494501420009218,0.318700024737953,0.35321870672913,0.566744715622236,0.520814408382677,0.741721205696914,0.157232072115235,0.57090408030713,0.527500875226792,0.707549697179786,0.716767349171104,0.230807016275412,0.534893155747889,0.266380862062303,0.620291664373851,-1.02081961366101,0.590088470349598,0.826149282690554,-0.949151588170518,0.909534036665133,-3536.64019424076
-0.741304476115038,-0.371175264823522,-0.198590410234636,0.479446992772366,0.0240060128078149,-0.420302475339244,-0.0677762166542679,0.208139320910553,0.567064703099346,0.223799638897698,0.306132821803559,-1.01786779103256,-0.0578582043347251,-0.384614960099346,-0.636527210236843,0.522638527101686,0.325582099647346,0.365559619594109,0.575189132598923,0.533730410850915,0.765665055970522,0.172715500687642,0.578938513265366,0.531966574861537,0.716463001365295,0.738369134987726,0.239062840909333,0.53975171721611,0.269157970462376,0.625599204520757,-1.03158350549306,0.587904320127877,0.823746875161978,-0.939384596145325,0.901630599635106,-3536.60358146139
-0.744657614678541,-0.373105259603523,-0.198477740622454,0.476238033865665,0.0257073572489402,-0.423470661392712,-0.0713735094919313,0.207586781420428,0.563485756296698,0.224698545262346,0.315928043300503,-1.01547666383809,-0.0560506371359468,-0.38387534196292,-0.634113981139976,0.531561093505375,0.331827789473582,0.372391220281243,0.57953570265123,0.540871280527927,0.759380680556064,0.171633110330757,0.576571120186406,0.525469674955634,0.715073299207624,0.73697642978806,0.241005741388451,0.54054403916845,0.267283907058134,0.627370462494303,-1.03527363197384,0.587426446948385,0.822388349575226,-0.933394844470755,0.897482436324763,-3536.59694086289
-0.747036397136556,-0.372854076042977,-0.19685886434715,0.474009557655692,0.029888320598265,-0.427411950058678,-0.0721790288747184,0.208218359796523,0.560794218705307,0.227937430950552,0.316850114244033,-1.01489371754394,-0.0573978915187814,-0.385792259739717,-0.634729230862474,0.542700733292176,0.335928388533029,0.378448354396024,0.581412638827049,0.547596642333638,0.771188864013991,0.180785174481352,0.583608213273173,0.528588385002868,0.723731379594739,0.730673224897555,0.232240622408755,0.533009077499985,0.252947380761181,0.621097727868473,-1.03485890717942,0.589317926615014,0.824256005097509,-0.922317558468503,0.895009489623625,-3536.59218804447
-0.74547343919743,-0.369119057475199,-0.191084026154481,0.477698055602666,0.0378981847551491,-0.434179237995974,-0.0751829826361451,0.208500855010822,0.558051479331896,0.230053224607249,0.307465920636932,-1.02057332089994,-0.063320298461023,-0.393763878455889,-0.640488098744313,0.547776312735383,0.334153265591092,0.378518702597732,0.577657173062184,0.548220469343857,0.776827246712318,0.181016819651308,0.582486191816747,0.523851140336864,0.723846342514363,0.743275047505218,0.237647135459344,0.536542938779513,0.25498792651512,0.625807420922501,-1.03236435361104,0.592838151566863,0.826437592429573,-0.913384809998586,0.894128795086486,-3536.58830929787
-0.748710573697127,-0.373028483962095,-0.192822833605332,0.473086387299632,0.0363590751558673,-0.437324666526915,-0.0796280647531047,0.20637078501805,0.552575140232115,0.228143215056804,0.315928388445177,-1.01504047890212,-0.0583703364903392,-0.389244721068486,-0.635119435542503,0.554587229030455,0.339282781189659,0.383824959297131,0.583674970824343,0.553090516520836,0.774262056967339,0.179865213670482,0.581774870152372,0.523088465071539,0.72294052741105,0.746404742106782,0.241590718124485,0.540056899604772,0.259871572091226,0.629292081940981,-1.03818836823223,0.590142694212486,0.821907320570047,-0.915754117666219,0.889221162067905,-3536.58744649286
-0.74776526118196,-0.371604544947543,-0.192162240848723,0.474384571848628,0.0369572254895594,-0.435743649626723,-0.0782841679853068,0.207424805091712,0.554578718685347,0.229154819761366,0.314863953804325,-1.01710847296492,-0.059996861081593,-0.390900222373775,-0.636862354982713,0.552523169427312,0.337773977144924,0.382347126988102,0.581872908296704,0.55187196377093,0.773328118719608,0.179458172571689,0.581111646742683,0.521994012167613,0.72235391375476,0.745116556736792,0.240509023013927,0.539204523568664,0.258443476404689,0.628435908589542,-1.03751333037601,0.591332012794674,0.823322816394726,-0.914262694682009,0.890699721620722,-3536.58735537885
-0.747782732811151,-0.371651497932085,-0.19219178065222,0.474528862259326,0.0369420362261094,-0.435840532786508,-0.0782925244620077,0.207350745546955,0.55465711892035,0.229084518560081,0.314578785506854,-1.01709046191097,-0.0600162919992609,-0.390917064249804,-0.636896075250537,0.552616438149492,0.337946447139786,0.382470279285941,0.582033420467986,0.551985129367855,0.773278044517691,0.179540796061492,0.581169042843989,0.522096216253397,0.722418598048465,0.745008664073603,0.24059267815676,0.539203670675835,0.258465530298395,0.628452672541702,-1.03707352007978,0.59128418475024,0.823349733682879,-0.914475398137886,0.890727976670956,-3536.58734985907
