"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.763843543596755,0.265322238536641,-2.87892770620985,1.12942791754214,-0.676310131645262
"b_player_position_MF3",-0.39581027598013,0.110314746801562,-3.58800874276699,0.560622541617718,-0.706019195799709
"b_player_position_MF4",-0.212651604467903,0.0669574326280794,-3.17592231543723,0.38885366585917,-0.546867943235279
"b_player_position_MF5",0.428177037812816,0.264464404528287,1.61903466206175,0.705205619323121,0.607166230784993
"b_player_position_MF6",0.0144285135342579,0.00420257376308831,3.43325646321433,0.0311409763866715,0.46332887431344
"b_player_position_ST2",-0.49821212767542,0.173663540198655,-2.86883549135018,0.791030207487001,-0.629826930703664
"b_player_position_ST3",-0.0916954589148304,0.0254162136562721,-3.60775448911928,0.137989966969918,-0.664508159023041
"b_player_position_ST4",0.13446999878035,0.0388184199410166,3.46407707950693,0.264067441536866,0.509225968933307
"b_player_position_ST5",0.457681117455899,0.280622207616923,1.63095116862839,0.81089401393234,0.564415459470993
"b_player_position_ST6",0.146289047023522,0.0425972410447168,3.43423760402591,0.326172044180936,0.448502713930848
"b_foot_R2",0.32756856473697,0.146514003542359,2.23574918995553,0.417112976295356,0.785323361661662
"b_foot_R3",-1.01889285177898,0.252552891237792,-4.03437413361319,1.29616649332456,-0.78608177037936
"b_foot_R4",-0.0513523328118562,0.0122090032996533,-4.20610360661584,0.0705635877287417,-0.727745491191056
"b_foot_R5",-0.401594622056698,0.144422772387875,-2.78068766730318,0.51426573413826,-0.780908770306539
"b_foot_R6",-0.630701777901797,0.145800850582626,-4.32577570968543,0.780238395007671,-0.808344964740676
"b_greak_gk_yes2",0.485420260398652,0.163884568071533,2.96196442478204,0.147821413623344,3.28382910500049
"b_greak_gk_yes3",0.348334109522393,0.098418426997411,3.53931799307823,0.0884938578783933,3.93625182440421
"b_greak_gk_yes4",0.354258217633469,0.0948894136767918,3.73337977237511,0.119218232237362,2.97151040562442
"b_greak_gk_yes5",0.665692279702701,0.269147991035539,2.47333177981924,0.317124482309612,2.09915133279675
"b_greak_gk_yes6",0.555108572248243,0.142287991985886,3.90130301581111,0.176622068089291,3.14291740694379
"b_location_A2",0.629065656783172,0.242047839940832,2.59893109121299,0.466996567473605,1.34704556863521
"b_location_A3",0.160426983111901,0.042698280531609,3.75722350208315,0.109458403602762,1.46564336616958
"b_location_A4",0.403842489096785,0.110292305166565,3.66156540555478,0.479860630044732,0.84158287596784
