"b_player_position_MF2","b_player_position_MF3","b_player_position_MF4","b_player_position_MF5","b_player_position_MF6","b_player_position_ST2","b_player_position_ST3","b_player_position_ST4","b_player_position_ST5","b_player_position_ST6","b_foot_R2","b_foot_R3","b_foot_R4","b_foot_R5","b_foot_R6","b_greak_gk_yes2","b_greak_gk_yes3","b_greak_gk_yes4","b_greak_gk_yes5","b_greak_gk_yes6","b_location_A2","b_location_A3","b_location_A4","b_location_A5","b_location_A6","b_location_H2","b_location_H3","b_location_H4","b_location_H5","b_location_H6","b_round_Final2","b_round_Final3","b_round_Final4","b_round_Final5","b_round_Final6","b_round_Group2","b_round_Group3","b_round_Group4","b_round_Group5","b_round_Group6","b_round_KO2","b_round_KO3","b_round_KO4","b_round_KO5","b_round_KO6","b_round_match_place_32","b_round_match_place_33","b_round_match_place_34","b_round_match_place_35","b_round_match_place_36","b_round_Quarter-Final2","b_round_Quarter-Final3","b_round_Quarter-Final4","b_round_Quarter-Final5","b_round_Quarter-Final6","b_round_Semi-Final2","b_round_Semi-Final3","b_round_Semi-Final4","b_round_Semi-Final5","b_round_Semi-Final6","b_asc_TC","b_asc_TR","b_asc_BL","b_asc_BC","b_asc_BR","logLike"
-1.42453109297335,-0.222216219316332,-0.0152620146536405,0.340533266223574,0.115474729677119,-0.635397319244222,0.272731261604217,0.536382507391622,0.836597565842772,0.553505357849128,1.54791132149533,-1.96401665560084,-0.560974444454523,-0.379804104474953,-1.02718629754284,0.169216324109908,0.293641857751718,0.322274315803734,0.742300386137678,0.455907070264843,0.123430498964019,0.1891387304181,0.650706086343185,0.298151765607457,0.668446105257007,0.228392360529013,0.216548153694461,0.584510669284952,-0.338602023987394,0.612233963690992,-0.288862247057968,0.373912216231625,0.207479263012578,-0.72279153156289,0.142698839767248,-1.78962484089447,0.331803414930829,0.00181023410430822,0.0839107568613377,-0.191236719922088,-0.0137863236087469,-0.0162336473944547,0.145356677866681,-0.0142626139767643,-0.0813334097498739,-0.0483866421888976,0.183219752095354,-0.0179833067418111,0.190095209210243,-0.223875432074515,-0.317962494751128,0.114903925680857,-0.208538405311006,-0.610234705573809,-0.318014500250207,0.812413083376187,0.870605052559184,-0.0992858227978654,-0.626750628626212,-0.746576457177403,-1.36030994156084,0.748641549181906,1.49829123405811,-0.931122394005336,1.42979706269529,-3668.96630122005
-1.52360869600972,-0.208888083024236,-0.0409036724670343,0.45114306823179,0.0582771769189497,-0.686917940844315,0.191932547489058,0.505818221168204,0.951948537254927,0.511064050525835,1.61121342408742,-2.00582278792418,-0.564868593304855,-0.54714764396496,-1.03371376827039,0.201658748969477,0.274853997534992,0.431290693946266,0.820380051584005,0.497921484237878,0.240175672000903,0.246376732284791,0.656820838272253,0.287043604563233,0.631358754310225,0.290595967089134,0.213586525495141,0.51170285226988,-0.207688755616843,0.534334373054091,-0.31794118262965,0.41070497838687,0.211171057152681,-0.797933363341025,0.134994717385353,-1.83677453427621,0.317297578717071,-0.139926987874079,0.0395525747396071,-0.199314123280803,-0.0162630308895924,-0.0187503765921119,0.169215468018935,-0.0167551686665359,-0.0946749925590237,-0.0562252374731984,0.213076283120527,-0.0206510973195706,0.220731001174987,-0.25973500103926,-0.389361043967034,0.0973544432502392,-0.216322908560561,-0.680123557819463,-0.311394530553165,0.855067962445998,0.908348813555185,-0.0970387870002621,-0.707570411012821,-0.71408320859745,-1.44367518275144,0.750814197301375,1.53362248070538,-0.951124879490904,1.47442420789728,-3657.68375009629
-1.80394182869953,-0.45942025323741,-0.00928267051070249,1.23856959568177,0.00590318981212187,-0.954717799643192,0.137778969095618,0.228927439645798,1.46827417438177,0.146849527418248,1.92190412254395,-1.82433572094156,-0.44295223279844,-1.32340571660181,-0.784634134161055,0.519054902594886,0.358118973213484,0.257187753799271,1.27119275222825,1.09049719837122,1.02215050981194,0.515364819670933,0.487004671258101,0.496868193920643,0.280866036289554,0.636938822796877,0.201448389845761,0.589521732941387,0.232548279426433,0.421583340224323,-0.418858514566039,0.615805892993336,0.0365360159809916,-1.16382844357296,0.115932239000143,-1.75527351237758,0.24511317502971,-0.448162734812823,-0.197156131206017,-0.70293301959903,-0.0310556445768221,-0.0330306361847993,0.307997043448741,-0.0322365941886786,-0.171265891504128,-0.101108158201859,0.39257383690351,-0.0409104429886747,0.401269117558781,-0.46952876434194,-0.7020677755889,0.0102303047210622,-0.41984751560436,-0.981032275758457,-0.263610368262729,0.989619601178007,1.02389585810521,-0.0169043258160475,-1.13243500538626,-0.415716630855419,-1.62048958450457,0.785883302630388,1.79200008284431,-0.885328863682897,1.81672572437869,-3654.81030704671
-1.75715933000989,-0.77656528556246,-0.199124280720231,2.12010802943913,-0.0968647073917475,-1.33719410029413,0.109713823461862,0.11146238358109,1.62804392489518,-0.00299612797514917,2.04486514225715,-1.3474833875552,-0.31758775902555,-1.69242980141791,-0.818455075917229,0.935498631247255,0.634147285440704,0.441404302270486,1.60298615383987,0.876594525820552,1.5822164721348,0.395735778315313,0.327067948695392,0.787726837623168,0.366395070366041,1.08897996639284,0.361396710828892,0.54519029122235,0.267458274882947,0.58665154511311,-0.445739517769122,0.795552538025388,-0.118722914121943,-1.4525609739531,-0.126672604161564,-1.38330141901064,0.00658169441980713,-0.707256094593694,-0.497529068779025,-0.966835072522784,-0.0461965665177372,-0.0469296988916449,0.448780896396013,-0.0487055335845332,-0.24922390009837,-0.144590452643683,0.576895651365844,-0.064044037230039,0.581604531872141,-0.681353470744806,-0.881784169044429,-0.0298561518041062,-0.529416363877093,-1.15943104272481,-0.653273391673547,1.01836983510027,1.07849926087,0.182911125769013,-1.49660309239872,-0.188729041840455,-1.63291067628125,0.710779567758724,2.00699544537113,-0.857068193456509,2.10118971022104,-3636.82339749301
-1.60351888365562,-1.00131903989874,-0.252401306200374,2.46923649910494,-0.13239437914388,-1.76586132735521,-0.0880338055055236,-0.190266249105561,1.84579449349772,-0.267483507182242,1.63852098980503,-0.993810628280633,-0.474487215063806,-1.48488535766194,-0.899585501741393,1.27860381391989,0.8861772920979,0.345003737670068,1.6007218830833,1.06132752571831,1.63008780098138,0.180607833383801,0.652931508386326,0.741198403543704,0.633955092867602,1.63761772212895,0.539343288343451,0.459403459824962,0.198892795252452,0.376749492121444,-0.415933891627779,0.840414594436325,-0.360806484326912,-1.67310042930372,-0.351324425618111,-0.936451289750337,-0.217394223876247,-0.895316509632055,-0.918899099661295,-1.13268326182868,-0.0618289816957767,-0.0608517285345302,0.588541694340058,-0.0655100683620634,-0.325889124796744,-0.186045033069936,0.763904200867917,-0.091725504900117,0.75827982859413,-0.889719354479657,-0.96348683816032,-0.11283254108727,-0.897831852552558,-1.27648413446397,-0.938673544006883,0.952233290052146,1.09339642541819,0.413679869641376,-1.7833109133212,-0.0354470793851947,-1.79244157620617,0.522673996529359,2.12800059701928,-1.0430152161236,2.19608494065345,-3626.9125874852
-1.55271455092293,-0.980603147622525,-0.28850362343196,2.45542947314772,-0.122112136743663,-1.77210811288351,-0.187229894352869,-0.258973524551375,1.86686342282405,-0.309564342179617,1.54718291636606,-0.957743234501109,-0.432778070506488,-1.37940729752336,-0.96413504214413,1.34258238341708,0.909052301401372,0.378982688899409,1.52890762405883,1.11297905340221,1.6800746951875,0.223581769994342,0.632722095052897,0.694500999071746,0.635907328886271,1.73635997163063,0.522077496141129,0.486948555431039,0.125715181109655,0.421035086744906,-0.397391508940346,0.809800121841269,-0.406394877414481,-1.7080459705511,-0.402793321710315,-0.840264138245024,-0.214263900860901,-0.930689229977926,-0.989548759123558,-1.15650329792139,-0.0654669128665286,-0.0640869381898407,0.619921263822423,-0.069447364402822,-0.342804912005952,-0.1948526255746,0.806025086114716,-0.0979249596240492,0.796056252685597,-0.93524114997298,-0.962098857343035,-0.151961133037546,-0.972108101876475,-1.30377341403116,-0.98462906536669,0.936708186158503,1.09106065868782,0.453196761594711,-1.82871207757718,-0.0214735018081041,-1.75582014263856,0.500526052286634,2.10376118441796,-1.13986908942025,2.21456112547551,-3616.90628423014
-1.48920459764305,-0.94277273793731,-0.313724959381531,2.45433725725685,-0.124473450926235,-1.75308408257826,-0.291774893660001,-0.35533188660638,1.93161168409761,-0.38471166396372,1.29232179056082,-0.940507473993736,-0.408957282334626,-1.08385458554363,-0.868180808610338,1.40270670467582,0.932920237525099,0.515779252826063,1.43353832603431,1.09952535086594,1.7508255686121,0.318261303156877,0.603676957265821,0.632997511115221,0.605976163742348,1.79640306530918,0.535937495990118,0.564100142956166,0.051551785880315,0.505750766048208,-0.35561066764087,0.720892387455322,-0.460839961144621,-1.74778924964549,-0.49110375334829,-0.752177606447679,-0.127296123459996,-0.953058370547564,-0.996280964663494,-1.20064564429883,-0.0715237632175968,-0.0692941700772913,0.670132330730361,-0.0757978921638494,-0.369649310657623,-0.208354257840874,0.87379136637583,-0.10785345411043,0.854789071707186,-1.00703074727012,-0.939422294073978,-0.237886327207815,-1.05061959061305,-1.34039936639809,-1.05453176437872,0.909043652438261,1.08684994361567,0.509474208794082,-1.8811084769951,-0.0301586672263385,-1.73399724444388,0.523433617855865,2.10281906344124,-1.17954796540289,2.18129453621955,-3603.0341752954
-1.42104040593234,-0.918436005584491,-0.362543852314376,2.46883288280474,-0.15123516767765,-1.64984693050488,-0.326042060313974,-0.369763151493015,1.88807472210884,-0.389364657737229,1.15544445856433,-0.968889536265369,-0.293623598616307,-0.897750418628418,-0.77735089854477,1.43501485334325,0.941930498897957,0.521075820541471,1.38852375155227,1.11780450250492,1.81044326833436,0.349182460063527,0.633535837592817,0.511203167754399,0.656703903113783,1.84632617763236,0.617752148671158,0.551792359875073,0.0397927951147232,0.499463450809695,-0.31301258619059,0.622587257808546,-0.502928896163703,-1.75781233240338,-0.540697796420856,-0.733727437136241,-0.0675094519363101,-0.937054294909133,-0.912955985122447,-1.1713065866272,-0.0758970130443093,-0.0729291706629353,0.705414860062671,-0.0803779337530986,-0.388373074861761,-0.217409035845319,0.922550994910228,-0.114307525030334,0.893649066984195,-1.05664871830165,-0.89703169219534,-0.313649408961029,-1.07195699818419,-1.36781595549077,-1.090830013927,0.904846576904567,1.08779334072367,0.503218948502699,-1.89289317413518,-0.0584274046747037,-1.62230413686855,0.561107038755488,2.07082494207807,-1.20055435085147,2.15434346938285,-3591.67696842957
-1.24667505995161,-1.04743598433872,-0.453757569856936,2.12149718645699,-0.233074995680787,-1.39717583283608,-0.347084779505397,-0.422067597009379,1.69451653086233,-0.467778431134854,0.56513297267075,-1.03005981187703,-0.0906686606263956,-0.867497699216257,-0.67606572752051,1.28768933343459,0.92089634248415,0.377064750730442,1.45962085524651,0.994447915191061,1.81035054949694,0.239389083575411,0.56524706773025,0.397980263593398,0.672515731226015,1.64748542044343,0.718423967300446,0.522082472312487,-0.227520598837835,0.537624697103064,-0.169264647158618,0.238932312134156,-0.614734191682902,-1.72112046787368,-0.645625456796876,-0.954445611654525,-0.0432139087548283,-0.869618628898187,-0.554377239709534,-1.06930663685052,-0.0892562378412411,-0.0829493864643334,0.804368499367526,-0.0936912149286053,-0.440088205952403,-0.240618368335745,1.06365857564037,-0.127514749835448,0.986159916899828,-1.18997008547167,-0.709441095640144,-0.548699326752921,-1.00340359810057,-1.49723693197063,-1.11059684792883,0.917630586169446,1.06244514347181,0.333762569993507,-1.80666008548449,-0.238613849635319,-1.43160514012337,0.425171453982737,1.69406627377614,-1.31993876220305,1.83401435176182,-3576.03661397219
-1.00397338174281,-1.05534592315192,-0.488213874131367,1.64283593446238,-0.345955156546496,-1.14083948954253,-0.3602573165749,-0.112540154692279,1.58075824381916,-0.175892678756095,0.27728452208749,-0.680945705985468,-0.128182388173887,-0.835218332609001,-0.67936744491867,0.952677958935654,0.808787229730438,0.335673456768395,1.51560599576902,0.933108454242045,1.55443850067203,0.215711435521358,0.639265085755254,0.433969264834385,0.71835731110217,1.51439112005633,0.499540244404026,0.564303202722043,-0.21268334397969,0.556049489444556,-0.0486393006581679,-0.136608767893877,-0.640667145501344,-1.64738741603419,-0.65240805551874,-1.02694406402968,0.181370575979336,-0.78745434428554,-0.33860324526033,-0.941647261615108,-0.102213185567751,-0.0923383034641435,0.895171302563843,-0.106122877062099,-0.4866540242197,-0.260098776998394,1.19624862575857,-0.133383968619205,1.05531645379172,-1.30467629144691,-0.498449072490648,-0.695292286039646,-0.893687420188371,-1.58248083404656,-0.871225298081295,0.913548583530903,0.928463723995423,0.186708663072293,-1.62497157582508,-0.458204933169753,-1.10244616937313,0.36183795351543,1.48307391080015,-1.17240717772219,1.65626218848903,-3560.36014143186
-0.931987312237615,-1.17838572449229,-0.241846173965755,0.981481515532668,0.0448277433987057,-0.652606861115783,-0.0111604039355266,0.0163355774142306,1.33814083116266,-0.0576470876585503,0.0892039966250286,-0.531437703720503,0.0360290858221018,-0.76013124053164,-0.783617837566767,0.437789387187501,0.658994445944214,0.542141476851491,1.35402752915882,0.813755939608491,1.12832079539568,0.139817683731539,0.640031262325862,0.510312451431985,0.886549145256095,1.18585995929968,0.26837486943759,0.415681506567117,0.0300710918542219,0.527678958280664,0.0414028347446761,-0.525177234001924,-0.551119392488407,-1.53453796078966,-0.607413352392898,-0.880678136049016,0.290126069088698,-0.593613717957078,-0.342004412879862,-0.730384396111831,-0.11851946691678,-0.10405302077989,1.00801285564083,-0.122063252387464,-0.544018381006255,-0.283220186557426,1.36211702802662,-0.132508849152694,1.12695566080971,-1.43978718694009,-0.266427888503151,-0.754630451481065,-0.628586718651561,-1.57574334883709,-0.541776106309578,0.818289641706376,0.637504703602821,0.0747960090167301,-1.32212591504454,-0.690597542534244,-0.744402645168152,0.363618134819554,1.22134819149162,-0.857617112603368,1.53487825338207,-3559.72012534986
-0.934132963080343,-0.985624423728104,-0.148807163251267,0.611881584557424,0.154584280781829,-0.292600403258865,0.213812536193776,0.298683364833348,0.626119380591592,0.274965273247456,0.0186569914408025,-0.770040001234371,-0.0462569036347271,-0.663638283108495,-0.797898682830837,-0.0242056356195153,0.576460214359394,0.552957175114124,1.01391729033146,0.820202698521089,0.69249757650364,0.0659525198865402,0.581592148191532,0.614918919852263,0.791228092362722,0.576611717251859,0.0741311778497095,0.371992422336296,0.211054196492461,0.471136069274182,0.0581296172214041,-0.764093974834149,-0.432537551211036,-1.40722481567846,-0.50483155321779,-0.525825388445653,0.179931954448422,-0.532669284571208,-0.464039749304089,-0.627109915870992,-0.134036742648729,-0.115267086941279,1.11459039514174,-0.137939122643077,-0.597272783280852,-0.304562174719369,1.51790194506609,-0.124040376547524,1.18442647461796,-1.56093627103756,-0.0809956821202127,-0.642808511555163,-0.391317984191469,-1.41845585013171,-0.310093595492527,0.637883403575935,0.272329628741873,-0.0142552890287573,-0.980901555530581,-0.818709410069173,-0.580441582773341,0.474141682588901,0.954361878722365,-0.553423513881149,1.20595147829632,-3543.65871750342
-0.804078699958752,-0.460630442407048,0.00724646652282859,0.1074776213593,0.335088585281224,-0.163000515770913,0.104992116593329,0.408718813476478,0.452385432507057,0.416672254459836,0.151715553444415,-0.994787191730727,0.0407527888509729,-0.689200041836458,-0.674158430720479,-0.0996027027552826,0.554539265016458,0.363886526736795,0.893298094813082,0.585151459638357,0.365595721505829,-0.0874150066300978,0.547305316018452,0.690018902157607,0.767088295373465,0.243041231490164,0.0970040062565499,0.331818082855423,0.231328155607087,0.434090622536503,0.00719557262607538,-0.788227851483221,-0.316014126720823,-1.2858812303816,-0.406437137020619,-0.302818864486078,0.13872741756723,-0.585583482001173,-0.397111730439064,-0.666109606992837,-0.143846749672531,-0.122632800924226,1.18349473052202,-0.148447090002383,-0.631592051544677,-0.318561698043642,1.60812519573161,-0.108583605258318,1.22088867806296,-1.63364136525826,0.00819825275910252,-0.460533763998681,-0.238196006229434,-1.17427006093329,-0.24653666608039,0.488608593739541,-0.00764982756040145,-0.0729015428064842,-0.74949469771483,-0.778848906937041,-0.475760011159347,0.639997833481774,0.861992747324889,-0.261165032226665,1.07023502332189,-3537.17362647395
