"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.635996924932249,0.295307270063609,-2.15367852201964,1.00021769742665,-0.635858500173046
"b_player_position_MF3",-0.581943428450274,0.155414600306504,-3.74445790358552,0.790714227081913,-0.735971870138095
"b_player_position_MF4",-0.161971440352727,0.0432563122788392,-3.74445790266691,0.269131430457241,-0.601830265894791
"b_player_position_MF5",0.403677467602183,0.165748379994421,2.43548363860793,0.514920079577948,0.78396140219091
"b_player_position_MF6",-0.0606383104923247,0.0161941493424083,-3.74445790329528,0.0895599130909679,-0.677069778202365
"b_player_position_ST2",-0.250170331194029,0.127471306671108,-1.96256191081104,0.382491894114771,-0.654053942170505
"b_player_position_ST3",-0.158067449961323,0.0452138648418307,-3.49599510049146,0.20546244413668,-0.769325268301452
"b_player_position_ST4",0.314974587314122,0.0838800642471886,3.75505896592919,0.508450704936688,0.619479104377174
"b_player_position_ST5",0.560241406573832,0.237086824846048,2.36302209934114,0.697167319292304,0.803596770919404
"b_player_position_ST6",0.273359716908979,0.0727977161823546,3.75505896674322,0.394551488858423,0.692836612275637
"b_asc_TC",-0.22311707501017,0.0875218363040689,-2.5492732377668,0.317045649235855,-0.70373801232702
"b_asc_TR",0.182358136946537,0.0433871894656826,4.20304101722869,0.237801592452229,0.766849940179313
"b_asc_BL",1.19996642609809,0.285499575536656,4.20304101623444,1.97326595095169,0.608111859184189
"b_asc_BC",-0.820969050354358,0.32204042915141,-2.54927324658474,1.03420382903263,-0.793817453878773
"b_asc_BR",1.0296408681894,0.244975212946119,4.20304101711654,1.49566828698372,0.688415257012538
