"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.685755686852326,0.207227597292665,-3.30919093697661,0.565517628481412,-1.21261593328892
"b_player_position_MF3",-0.344924342375012,0.0951247514071474,-3.62602095955749,0.278844766229054,-1.23697621095631
"b_player_position_MF4",-0.149070167236449,0.0408686308715688,-3.64754492767099,0.161902816166175,-0.920738568768595
"b_player_position_MF5",0.483677735681862,0.214286210043642,2.25715754449786,0.426011573013374,1.13536290167093
"b_player_position_MF6",0.0789200363503567,0.0190694973113475,4.13854833516741,0.102522639780869,0.769781547949214
"b_player_position_ST2",-0.280073775458575,0.0809734932165995,-3.4588328147014,0.220738930218092,-1.26880100026697
"b_player_position_ST3",-0.0230088823583867,0.0059635326613199,-3.85826382869079,0.0180380343957707,-1.27557592216265
"b_player_position_ST4",0.322572848095025,0.0756831779592824,4.26214724054756,0.355198236984984,0.908148787091704
"b_player_position_ST5",0.607124975758709,0.262296081347233,2.31465515092841,0.547845530523721,1.10820467071862
"b_player_position_ST6",0.354452586922121,0.0830870357561641,4.26603962575262,0.456667529305445,0.776172081823324
"b_foot_R2",0.296082284039262,0.122935672844269,2.40843261511515,0.211317692161505,1.40112397126207
"b_foot_R3",-1.02283571201696,0.244828987017154,-4.17775576527341,0.850989141450344,-1.20193744220254
"b_foot_R4",-0.0697960973143962,0.0135892933256894,-5.13610940919588,0.0608749864693764,-1.14654805466787
"b_foot_R5",-0.396016482238715,0.104770029454117,-3.77986418732607,0.285214057899692,-1.38848865008607
"b_foot_R6",-0.647610424433124,0.121165829358259,-5.34482723275297,0.473917242352215,-1.36650530210467
"b_asc_TC",-0.437770013069963,0.189651733650804,-2.30828374011073,0.546970861686975,-0.800353444276331
"b_asc_TR",0.770537333924292,0.205241950993201,3.75428770870444,1.02969652031955,0.748314982831219
"b_asc_BL",1.24804257831219,0.316545575219391,3.94269475239767,2.2613606638101,0.551898951054276
"b_asc_BC",-0.56286182122754,0.246442274010822,-2.28394995739579,0.754581204953629,-0.745926107796615
"b_asc_BR",1.43173494894602,0.360286995740594,3.97387351159592,2.47627149779985,0.578181734199219
