"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.799884376183179,NA,NA,NA,NA
"b_player_position_MF3",-0.457301364691458,NA,NA,NA,NA
"b_player_position_MF4",-0.258646667335521,NA,NA,NA,NA
"b_player_position_MF5",0.343029134760628,NA,NA,NA,NA
"b_player_position_MF6",-0.0522433143584568,NA,NA,NA,NA
"b_player_position_ST2",-0.640734681237058,NA,NA,NA,NA
"b_player_position_ST3",-0.186434476391115,NA,NA,NA,NA
"b_player_position_ST4",0.0386066187799975,NA,NA,NA,NA
"b_player_position_ST5",0.324209701480697,NA,NA,NA,NA
"b_player_position_ST6",0.0357372741333897,NA,NA,NA,NA
"b_foot_R2",0.307606420096033,NA,NA,NA,NA
"b_foot_R3",-1.02870253087634,NA,NA,NA,NA
"b_foot_R4",-0.0648854396863875,NA,NA,NA,NA
"b_foot_R5",-0.42623348652877,NA,NA,NA,NA
"b_foot_R6",-0.631165819602709,NA,NA,NA,NA
"b_greak_gk_yes2",0.28885660873132,NA,NA,NA,NA
"b_greak_gk_yes3",0.343606307561468,NA,NA,NA,NA
"b_greak_gk_yes4",0.314472130099635,NA,NA,NA,NA
"b_greak_gk_yes5",0.605476657775023,NA,NA,NA,NA
"b_greak_gk_yes6",0.510031833815319,NA,NA,NA,NA
"b_location_A2",0.236976363174483,NA,NA,NA,NA
"b_location_A3",0.43188613471521,NA,NA,NA,NA
"b_location_A4",0.301508622883577,NA,NA,NA,NA
"b_location_A5",0.405559734614038,NA,NA,NA,NA
"b_location_A6",0.190149417969442,NA,NA,NA,NA
"b_location_H2",0.0964740114896886,NA,NA,NA,NA
"b_location_H3",0.403228781284518,NA,NA,NA,NA
"b_location_H4",0.182870829236425,NA,NA,NA,NA
"b_location_H5",0.0500701565255826,NA,NA,NA,NA
"b_location_H6",0.0135000530530562,NA,NA,NA,NA
"b_round_Final2",2.74857242443708,NA,NA,NA,NA
"b_round_Final3",1.66198773172644,NA,NA,NA,NA
"b_round_Final4",2.61326564255481,NA,NA,NA,NA
"b_round_Final5",-0.963213452447287,NA,NA,NA,NA
"b_round_Final6",1.04425871937136,NA,NA,NA,NA
"b_round_Group2",1.5823818703404,NA,NA,NA,NA
"b_round_Group3",1.00252581614402,NA,NA,NA,NA
"b_round_Group4",1.12078368155506,NA,NA,NA,NA
"b_round_Group5",-0.913018213996339,NA,NA,NA,NA
"b_round_Group6",-0.325473529328637,NA,NA,NA,NA
"b_round_KO2",-0.51418828052157,NA,NA,NA,NA
"b_round_KO3",-0.708572334656944,NA,NA,NA,NA
"b_round_KO4",4.88100687934974,NA,NA,NA,NA
"b_round_KO5",-1.10552295163237,NA,NA,NA,NA
"b_round_KO6",-1.80582684331516,NA,NA,NA,NA
"b_round_match_place_32",-1.31122387921042,NA,NA,NA,NA
"b_round_match_place_33",3.90114339071864,NA,NA,NA,NA
"b_round_match_place_34",3.4915284151253,NA,NA,NA,NA
"b_round_match_place_35",2.55990432599279,NA,NA,NA,NA
"b_round_match_place_36",-3.85016023399748,NA,NA,NA,NA
"b_round_Quarter-Final2",1.97221515434,NA,NA,NA,NA
"b_round_Quarter-Final3",0.463383159625407,NA,NA,NA,NA
"b_round_Quarter-Final4",1.2760236950683,NA,NA,NA,NA
"b_round_Quarter-Final5",-1.26881770598813,NA,NA,NA,NA
"b_round_Quarter-Final6",0.045568824745673,NA,NA,NA,NA
"b_round_Semi-Final2",3.54560399775575,NA,NA,NA,NA
"b_round_Semi-Final3",2.07075058432971,NA,NA,NA,NA
"b_round_Semi-Final4",2.78505837081378,NA,NA,NA,NA
"b_round_Semi-Final5",-0.795766352376957,NA,NA,NA,NA
"b_round_Semi-Final6",0.843172582912256,NA,NA,NA,NA
"b_competition_grouped_Copa_America2",-3.24343482133261,NA,NA,NA,NA
"b_competition_grouped_Copa_America3",2.46895062471612,NA,NA,NA,NA
"b_competition_grouped_Copa_America4",-2.16314444417345,NA,NA,NA,NA
"b_competition_grouped_Copa_America5",1.03413538247138,NA,NA,NA,NA
"b_competition_grouped_Copa_America6",1.50717403783169,NA,NA,NA,NA
"b_competition_grouped_Cup2",-0.0914329919780799,NA,NA,NA,NA
"b_competition_grouped_Cup3",0.742575941909737,NA,NA,NA,NA
"b_competition_grouped_Cup4",-2.50409470295937,NA,NA,NA,NA
"b_competition_grouped_Cup5",0.72278236503857,NA,NA,NA,NA
"b_competition_grouped_Cup6",0.511616590851136,NA,NA,NA,NA
