"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-0.947292600346934,NA,NA,NA,NA
"b_player_position_MF3",-0.461917836234141,NA,NA,NA,NA
"b_player_position_MF4",-0.28969803938598,NA,NA,NA,NA
"b_player_position_MF5",0.412228949765223,NA,NA,NA,NA
"b_player_position_MF6",-0.110335590710929,NA,NA,NA,NA
"b_player_position_ST2",-0.800492366486691,NA,NA,NA,NA
"b_player_position_ST3",-0.139954200277442,NA,NA,NA,NA
"b_player_position_ST4",0.0159555714697409,NA,NA,NA,NA
"b_player_position_ST5",0.427361198721996,NA,NA,NA,NA
"b_player_position_ST6",-0.0241670748663802,NA,NA,NA,NA
"b_foot_R2",0.398843187110969,NA,NA,NA,NA
"b_foot_R3",-0.991892788586536,NA,NA,NA,NA
"b_foot_R4",-0.03332863459843,NA,NA,NA,NA
"b_foot_R5",-0.415936007353825,NA,NA,NA,NA
"b_foot_R6",-0.595997329960615,NA,NA,NA,NA
"b_greak_gk_yes2",0.389182262185102,NA,NA,NA,NA
"b_greak_gk_yes3",0.41150163613311,NA,NA,NA,NA
"b_greak_gk_yes4",0.383232967995424,NA,NA,NA,NA
"b_greak_gk_yes5",0.679442124623073,NA,NA,NA,NA
"b_greak_gk_yes6",0.571650728129451,NA,NA,NA,NA
"b_location_A2",0.0866984990285784,NA,NA,NA,NA
"b_location_A3",0.544144716704899,NA,NA,NA,NA
"b_location_A4",0.324128514164732,NA,NA,NA,NA
"b_location_A5",0.432091655796892,NA,NA,NA,NA
"b_location_A6",0.130591995205285,NA,NA,NA,NA
"b_location_H2",-0.0293270672775087,NA,NA,NA,NA
"b_location_H3",0.519678320612273,NA,NA,NA,NA
"b_location_H4",0.219487939858604,NA,NA,NA,NA
"b_location_H5",0.0856193997261301,NA,NA,NA,NA
"b_location_H6",-0.0293984412434922,NA,NA,NA,NA
"b_round_Final2",2.6971319057597,NA,NA,NA,NA
"b_round_Final3",1.94453030208819,NA,NA,NA,NA
"b_round_Final4",2.60988216035732,NA,NA,NA,NA
"b_round_Final5",-0.93058578107675,NA,NA,NA,NA
"b_round_Final6",1.01560044778164,NA,NA,NA,NA
"b_round_Group2",1.63311865357932,NA,NA,NA,NA
"b_round_Group3",1.07524502534028,NA,NA,NA,NA
"b_round_Group4",1.13629766259202,NA,NA,NA,NA
"b_round_Group5",-0.914640750341746,NA,NA,NA,NA
"b_round_Group6",-0.272521947956029,NA,NA,NA,NA
"b_round_KO2",-0.538544133309155,NA,NA,NA,NA
"b_round_KO3",-0.789025982698937,NA,NA,NA,NA
"b_round_KO4",5.2976244435335,NA,NA,NA,NA
"b_round_KO5",-1.15825505087397,NA,NA,NA,NA
"b_round_KO6",-2.03762266390025,NA,NA,NA,NA
"b_round_match_place_32",-1.908199778054,NA,NA,NA,NA
"b_round_match_place_33",4.61913453813141,NA,NA,NA,NA
"b_round_match_place_34",3.79047227633437,NA,NA,NA,NA
"b_round_match_place_35",3.12175877979279,NA,NA,NA,NA
"b_round_match_place_36",-4.51859219878764,NA,NA,NA,NA
"b_round_Quarter-Final2",2.26996296674962,NA,NA,NA,NA
"b_round_Quarter-Final3",0.485968541599491,NA,NA,NA,NA
"b_round_Quarter-Final4",1.32176905719709,NA,NA,NA,NA
"b_round_Quarter-Final5",-1.3369893255687,NA,NA,NA,NA
"b_round_Quarter-Final6",0.163737060056519,NA,NA,NA,NA
"b_round_Semi-Final2",3.42407535531233,NA,NA,NA,NA
"b_round_Semi-Final3",2.34271086874879,NA,NA,NA,NA
"b_round_Semi-Final4",2.74463793299102,NA,NA,NA,NA
"b_round_Semi-Final5",-0.706782256383186,NA,NA,NA,NA
"b_round_Semi-Final6",0.758138730432662,NA,NA,NA,NA
"b_competition_grouped_Copa_America2",-3.54028105741719,NA,NA,NA,NA
"b_competition_grouped_Copa_America3",2.50601930104156,NA,NA,NA,NA
"b_competition_grouped_Copa_America4",-2.2918231579586,NA,NA,NA,NA
"b_competition_grouped_Copa_America5",1.00638002466425,NA,NA,NA,NA
"b_competition_grouped_Copa_America6",1.5389076993681,NA,NA,NA,NA
"b_competition_grouped_Cup2",0.321960586108625,NA,NA,NA,NA
"b_competition_grouped_Cup3",0.610267513858702,NA,NA,NA,NA
"b_competition_grouped_Cup4",-2.56051668985456,NA,NA,NA,NA
"b_competition_grouped_Cup5",0.534741107541966,NA,NA,NA,NA
"b_competition_grouped_Cup6",0.707303050569169,NA,NA,NA,NA
"b_competition_grouped_EL2",-1.08253241578173,NA,NA,NA,NA
