"asc_TL","asc_TC","asc_TR","asc_DL","asc_DR","b_foot1","b_foot2","b_foot3","b_foot4","b_foot6","b_moveGK1","b_moveGK2","b_moveGK3","b_moveGK4","b_moveGK6","b_GKS1","b_GKS2","b_GKS3","b_GKS4","b_GKS6","b_IS1","b_IS2","b_IS3","b_IS4","b_IS6","b_comL1","b_comL2","b_comL3","b_comL4","b_comL6","b_HGK1","b_HGK2","b_HGK3","b_HGK4","b_HGK6","b_dec1","b_dec2","b_dec3","b_dec4","b_dec6","b_lp1","b_lp2","b_lp3","b_lp4","b_lp6","b_latr1","b_latr2","b_latr3","b_latr4","b_latr6","b_ladr1","b_ladr2","b_ladr3","b_ladr4","b_ladr6","b_sr1","b_sr3","b_perc","b_rnog1","b_rnog2","b_rnog3","b_rnog4","b_rnog6","b_solsbg1","b_solsbg2","b_solsbg3","b_solsbg4","b_solsbg6","b_nmovGK1","b_nmovGK2","b_nmovGK3","b_nmovGK4","b_nmovGK6","b_def1","b_def2","b_def3","b_def4","b_def6","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4224.96882843975
-0.0020608,-0.0033408,-0.0023168,0.00620800000000001,0.00448,-0.0013632,-0.0023616,-0.002144,0.0052288,0.0028736,-0.00166613333333333,-0.00220373333333333,-0.00179413333333333,0.00515626666666667,0.00255786666666667,-0.00398933333333333,-0.00666453333333333,-0.00469333333333333,0.0125866666666667,0.00864426666666667,-0.000132266666666667,-0.000836266666666667,-0.000273066666666667,0.00118613333333333,0.000661333333333334,-0.0014336,-0.0016256,-0.0014464,0.0033664,0.0026752,-0.0185706666666667,-0.0307306666666667,-0.0223722666666667,0.0548885333333334,0.0446997333333334,-3.84e-05,-0.0003072,-5.12e-05,0.00032,0.0002816,-0.00337066666666667,-0.00495786666666667,-0.00374186666666667,0.00930133333333334,0.00729173333333334,-0.00204373333333333,-0.00287573333333333,-0.00204373333333333,0.00550826666666667,0.00420266666666667,-0.00252373333333333,-0.00350933333333333,-0.00283093333333333,0.00703786666666667,0.00506666666666667,-0.0001335466222592,-7.71399658773334e-05,0.00285417175223253,-0.00032,-0.0005248,-0.0002176,0.0008576,0.0005888,-8.53333333333313e-06,-0.00125013333333333,-0.000405333333333333,0.00150186666666667,0.000964266666666667,-0.00322346666666667,-0.00555306666666667,-0.00369706666666667,0.0101525333333333,0.00717013333333334,-0.0001856,-0.0002496,-0.0001344,0.0005568,0.0003776,-3789.3294196591
-0.000975271557608477,-0.00521812407878388,-0.00139946253716029,0.0115604058725317,0.00913341290395819,0.000478579274365722,-0.00290926201769946,-0.00341185413480387,0.0119177790944513,0.00374086740334147,-0.00250109703625343,-0.00342744717431721,-0.00252975932988334,0.014048788802579,0.00362816466494296,-0.00119794641383562,-0.0104029974946164,-0.00322184149306385,0.0242703365962713,0.0164366476010823,0.00163803279537759,-0.00186295059824389,0.00103285520212314,0.00167653273308221,0.000171919036939332,-0.00283853555024628,-0.00222293400565629,-0.00234710271517808,0.00715310249583711,0.00706804470356745,0.0123987993412505,-0.0253594457625468,0.000955855706845945,0.0485647562197928,0.0766355979732566,0.000518109504640409,-0.000882383616151859,0.000515874866867023,0.000242194343812976,0.0005322427085058,-0.00378123847685015,-0.00837424515742344,-0.00442573072904024,0.018674202637314,0.0182063070479722,-0.00249218914211696,-0.004544586908028,-0.00153343936834129,0..0109752324983382,0.0100200545271916,-0.00317255883456925,-0.00548882225680539,-0.00386861585497039,0.0152038543711898,0.0117755462162582,-5.67978560001822e-05,-4.56832934183046e-05,0.00748536146869363,-0.000265328446439763,-0.00100346858617759,0.00052071671327787,0.00140153478259098,0.000952046698425552,0.00340009088611808,-0.00303840415401331,0.0013436042475643,0.00130749211862001,0.000419941381186518,-0.000445564589703906,-0.00875157430708596,-0.00145159193521903,0.0183247691124802,0.0135745022943687,-3.24000650822227e-06,-3.71055747472298e-05,0.000422085334059274,0.000837460200606232,0.000524427979247889,-3767.48410354678
0.000392733252743118,-0.0087183297525497,0.000758952588452483,0.0314750209440176,0.0158167790706438,0.00447428489474611,-0.00301944179604537,-0.00747910525330286,0.0346564179133603,0.00108290110959194,-0.00607525083028323,-0.00567957120726439,-0.00497734729329083,0.0425927388920183,0.00232005437852856,0.00336228256099747,-0.0173565365046708,5.08490260389136e-05,0.066886463912164,0.0254375452287125,0.00633893374370856,-0.00443584079939436,0.0046797495562923,0.00406600192750221,-0.00262742020554821,-0.00777261706395874,-0..00295434245273406,-0.00518445503731607,0.0203146304771375,0.0163025834049149,0.0831314690905285,0.00945148127476342,0.0630120607019105,0.0828346913771477,0.0930608746882505,0.00200788221027529,-0.00242866103858079,0.00212379827846408,0.000308780415541936,0.000827841199287464,-0.00736676590669885,-0..0154221054595007,-0.00701574801768257,0.0519839204329963,0.039869740280302,-0.00522506600021827,-0.0076868834723829,-0.000415209990958198,0.0304931672505786,0.0209493424897581,-0.00679689460298122,-0.00914848833915172,-0.00732153012316986,0.0433714651833645,0.023936014555994,4.94431654186519e-05,2.87167278583681e-05,0.0205582536673143,-0.000363455450720516,-0.00211575720967624,0.00259364704052879,0.0036272771445775,0.00100659012581422,0.0126697226842077,-0.00764786265959702,0.00621143892789312,0.00209393256477658,-0.00309212657381949,0.004659978592619,-0.0148104021340988,0.00422698988024618,0..049372579208412,0.0207986498766629,0.000334439888164021,0.0007705297171281,0.00197780048671232,0.00208973771927268,0.00030413778649589,-3730.10531764281
-0.00353691353611673,-0.00876742510584151,0.000586731173697328,0.0478744207484856,0.022988242859634,0.00441712489174758,-0.000535286895563497,-0.0132479397043003,0.054609448670642,-0.00108627914494269,-0.0129094661236079,-0.00561223727496535,-0.00879374263301916,0.0680541562373157,0.00158487474561912,-0.0026057573623656,-0.0173928129827116,-0.001277091897883,0.102310519476623,0.0354647343279099,0.00962279964739823,-0.00628028917165513,0.0076518249719315,0.00596883483498815,-0.00511508942339536,-0.0151085456730796,-0.00190795735641707,-0.00902143284357039,0.0313965051392568,0.0255679138923507,0..0932123190698674,0.0762662932485185,0.0974915953428306,0.0924426462713595,0.117630213341596,0.00309522457747779,-0.0037459101198426,0.00353975100471423,0.000204371708210327,0.00118862054510722,-0.017773086931319,-0.0172832710228528,-0.0124079018320459,0.0791447128917641,0.0616586083658198,-0.0120430356757874,-0.00776861076494461,-0.00101560592209439,0.046433131360211,0.0319849137186117,-0.0153743190656367,-0.00905433856704388,-0.0127972977135701,0.0670477624703981,0.0362122058944602,-0.000191970776543911,2.48080420796731e-05,0.0324043219131873,-0.0012276635975304,-0.002733447033241,0.00431177724070025,0.00536268706507795,0.00114870747269663,0.019884312477841,-0.0112013694843781,0.0101122524550332,0.00220075810774121,-0.00614184585710544,0.000900697455012682,-0.0151567766072552,0.00598465134106666,0.0748321362537708,0.0287812858714474,8.64209839011059e-05,0.00189904449694296,0.00324907933328272,0.0030788827450315,0.000179826034390951,-3695.47885813868
-0.00476505571249165,-0.0107464532998233,-0.00211125727110848,0.0541183355581483,0.0255009009488623,0.0051484334924243,-0.000585831207917723,-0.0184969643466657,0.0635451391187403,-0.00344506064536598,-0.0158960754307934,-0.00678162787387236,-0.0124273255236464,0.0794427491289052,0.000542642028952531,-0.00391340856070216,-0.0212165787784088,-0.00715300586872661,0.116043772609023,0.0380566121334179,0.0114152463206938,-0.00787887197836819,0.00852664725496039,0.00678227290895755,-0.00657677928959859,-0.018501641920181,-0.00216468645342779,-0.0122614933574525,0.0357101250585192,0.029781311832557,0..104711617787769,0.0890634169390564,0.0841064432591991,0.084693245845821,0.115949749990118,0.00373068446569357,-0.00465546033637418,0.00413124697544301,1.61239577672876e-05,0.00134685548640797,-0.0213176840841845,-0.0205159579424938,-0.0183219327654558,0.0884266365180336,0.0710060303904625,-0.0145574331255838,-0.00913591337256738,-0.00309439242293429,0.0519622363936309,0.036464100772647,-0.0185306311094298,-0.0105780404550536,-0.0179880812600605,0.0760758858807027,0.0409452205136044,-0.000265896803883545,-6.53589048957549e-05,0.0377127321120282,-0.0015744923666039,-0.00338240010891255,0.00491238195555769,0.00592402782223688,0.00100854543424865,0.0238599447022231,-0.0139850092487792,0.0111501101456174,0.0018398100338267,-0.00789368271817046,0.00036025774232083,-0.0185784340920615,0.00259627421666859,0.0845861327933593,0.0305246342566179,-3.60052676015272e-05,0.00231378175735732,0.00364374329813867,0.00346180917998121,2.65952190398006e-05,-3687.72331059713
-0.0227608367644796,-0.0365773550604673,-0.0127784546627419,0.0973604456105137,0.0427745102967182,0.0052146607355439,-0.00814636736428952,-0.0530592310385473,0.130755025311004,-0.0252913536708335,-0.0446773469199121,-0.0223708772096073,-0.0342362975112888,0.164468927782975,-0.00898561284529769,-0.0300828052961847,-0.0713911129780363,-0.0323873394364267,0.211996998414609,0.052574327637083,0.0232994171877237,-0.0235487109043782,0.0177804160618805,0..0128976160041486,-0.0183997930334532,-0.0493308231967474,-0.0086112399736354,-0.0326709820596029,0.0658254436803089,0.0618939179999316,0.0956327117677823,0.0762147472151394,0.0826892947675877,-0.00488928523232518,0.0686802541312241,0.0082507158948174,-0.0128931507888386,0.00970399105884904,-0.00186209134529363,0.00261306984230166,-0.0580741975909439,-0.0585838060370964,-0..0488123338272647,0.147848947916661,0.140411109291365,-0.0399633670385632,-0.0273001803800882,-0.00942899390715468,0.0877759240793618,0.0688708255513721,-0.0500536987612867,-0.0314277412364464,-0.0475382167022651,0.138238857112358,0.0742774669456634,-0.00139824941538287,-0.000426447932129216,0.0778072883773069,-0.00558606564055284,-0.0101789037661608,0.0115612177823414,0.00941472345461905,-0.000625333623006531,0.0524428692394519,-0.0403934751192724,0.0225538442525039,-0.00212376055057138,-0.0218530082943801,-0.0174625392426862,-0.0625402808571112,-0.00632413195259206,0.152618804576238,0.0385006635223324,-0.00214484820819958,0.0046816304956277,0.00791373223386193,0.00618238471548641,-0.00134114981535343,-3642.50318934312
-0.0250265911480599,-0.0550449101639862,-0.00400276886003698,0.100341214069507,0.0821086475482783,0.0306300718647821,0.00270676257919942,-0.0993080696035862,0.195694547561418,-0.0601570101467412,-0.0629446928604733,-0.0265367442819814,-0.0439771998692726,0.212804263243117,0.00139009471701873,-0.0105037402448692,-0.101111686965764,-0.0198562861456269,0.222611331220393,0.0919524995975484,0.0358291292555588,-0.051260605032882,0.031676459164829,0.024486627822008,-0.0221391126209453,-0.0767280611217369,-8.40300596223198e-05,-0.0466685222924322,0.0652479084911589,0.11051836523453,0.082712954270741,0..0898119504639763,0.0733786321974894,-0.00362256888321349,0.0375351845267096,0.0164357940473581,-0.0283852044976345,0.0210134552549061,-0.0079426089289054,0.0090684858143015,-0.0262937762786641,-0.063068795663467,-0.0270235203559264,0.0688883334223588,0.232144995815405,-0.0310744256854376,-0.0222198152998626,0.0251957012901481,0.0483274308032777,0.106483237318261,-0.0371973899102652,-0.0210111176784228,-0.0471539812431942,0.121391146165631,0.105050289546573,-0.00162113459523241,-0.000222792701461904,0.120012218653475,-0..00883529512837827,-0.0202820130316463,0.0291078722507363,0.00483246609514354,-0.00237773234601315,0.0921189766153241,-0.0864315016549048,0.0378124446125625,-0.0134807125541332,-0.0185834525194746,-0.00298476635344997,-0.0957394682001991,0.0207719206205625,0.175175139850114,0.0493792025944587,-0.00791888432968132,0.0120391964683073,0.0162673593045003,0.00927482468597447,0.000739680072632881,-3626.62483606101
-0.0266447096284926,-0.0708009767073941,0.0161705359555732,0.111629649005405,0.115813621600032,0.0754306204911289,0.0342665538668245,-0.172512085472617,0.299634856357516,-0.136267766974373,-0.0735851363035439,-0.0207050485293172,-0.0418624257771938,0.252494743293604,0.00420699158742873,0.0297014431605986,-0.115977350205555,0.0119371480492758,0.249532658157571,0.0877162873419464,0.0486818169178798,-0.0901515533699986,0.054192911126926,0.0280392546310967,-0.0110572899910297,-0.114372345817591,0.0196408827338816,-0.0639085681042848,0.0847916232791309,0.148706304710718,0.0552660933999106,0.0907512749663662,0.049508586046813,-0.0245556578817815,0.0450797426577403,0.0296468405065413,-0.0536272472533578,0.0407076927759623,-0.0215961102523728,0.0226076894997523,0.0419307179708607,-0.0480441958850327,0.0199939248158766,0.0148186275002279,0.252685146370772,-0.00827392388752647,0.000113447662435283,0.089904651419913,0.0271767311883387,0.0934535405255451,-0.00540924954055418,0.0135008769968367,-0.0396475598152293,0.151638845024071,0.0581932476589656,-0.00187373439565001,0.000280071597528309,0.181398211554895,-0.0140124843653675,-0.0371669154118775,0.0596546512904548,-0.00340627565939867,-0.00703903238419588,0.145706145708205,-0.150172076467535,0.0607194062086106,-0.0578408832190625,0.0132740252295256,0.0179204536353922,-0.125135746926668,0.068903911341663,0.245057967163392,0.0049612058676908,-0.0192277241300014,0.0282029823280389,0.0303372802507926,0.0110663597282681,0.0065762983764378,-3608.60311462736
-0.0433926631849023,-0.0668329672607856,0.0261875123013239,0.0975817520645626,0.167819606307696,0.101050596933663,0.0762583274310245,-0.232457110326246,0.342734540664203,-0.165684840907185,-0.0653325422635256,-0.00518706231936354,-0.022701827369097,0.239777182296643,0.00106038951171998,0.035480374404392,-0.0867547292581825,0.0218368396061095,0.218778031645411,0.127585215428614,0.0451318108171087,-0.104401446547808,0.071879648041949,0.0215491072349842,0.0050931633185744,-0.144618793893328,0.0336276353866469,-0.0782358836277697,0.0958435922895499,0.182524679048412,0.0542394478520812,0.0721844879980695,0.0431416248579319,-0.0304463021350615,0.0294634734042806,0.039563090572723,-0.0727017793651559,0.0580235326524159,-0.0357692326174186,0.0353770761542094,0.0624267748423689,-0.0317852521654411,0.0280169302821809,0.00913115296823579,0.283767771322464,-0.0102488801750939,0.0229603375819639,0.126098620551279,0.0337871360915883,0.0890421474935522,-0.00545565680656641,0.0458452379317886,-0.0559649583191025,0.201451462904229,0.0310356811009973,-0.00302974509166996,0.000480369194628233,0.23113627836863,-0.02069287213541,-0.0522243745571455,0.0840843926418849,-0.0164314735089484,-0.00179962773170579,0.165895587054492,-0.172437606452449,0.0743159137320879,-0.105834241968562,0.0479591384377373,-0.000722073807543699,-0.116914956132423,0.0871429965879754,0.279666264464839,0.00864198225856521,-0.0311758726202943,0.0491509088113328,0.0411388972241498,0.0109445367145946,0.0114727299725828,-3598.76757826227
-0.123099084021437,-0.0414530945225864,0.0615522013052863,0.0357110419534887,0.37468489130184,0.196766864644181,0.272096698126128,-0.450507279221466,0..401679583318422,-0.22826156114836,-0.0550461254769533,0.00993413111995127,0.0368648653444184,0.415992024086168,-0.147791835216767,0.0739805761929046,0.0802358352392287,0.0254203145937271,0.115267488391191,0.184368336244878,-0.0627404050879099,-0.0946395857527937,0.103008171671473,0.146639950332804,0.00108488833664778,-0.196130129029324,0.0369540387303207,-0.0783662509147228,0.0370071680035408,0.31448978948252,0.0394325875829845,0.00488773309321774,0.0246332698784624,-0.054715043626288,0.00895783663953047,0.0750969904436219,-0.152420247702957,0.130092250450031,-0.0685717948204899,0.0747447590190021,0.203244807951586,-0.0848618812437122,0.0675921965932092,-0.00892340187096242,0.385687411845898,0.0131186738958815,0.0644245260509106,0.282712564335634,0.080127608277532,0.0399327524110022,0.0354259688825476,0.103688974123265,-0.116656610180235,0.354782167132589,-0.0714747498507775,-0.00860703031567424,0.0010328554438734,0.388611930069128,-0.0583757446629469,-0.131229938314541,0.185024581506929,-0.0932534813253327,0.0600282201601096,0.103323796551917,-0.147850556798289,0.0360293477168043,-0.038338683343633,0.0523962099307843,-0.064910575324817,-0.0278373079156396,0.155470141672391,0.364770741521821,-0.0307486037019063,-0.096697836825022,0.171387303397865,0.0690097570105155,0.0641762682429259,-0.000179065758591564,-3595.86782228828
-0.138193337974253,-0.0458539978803746,0.0709145553617375,0.0186875777513441,0.423986769645992,0.216905152165593,0.306413032461224,-0.484138510457729,0.394087752295058,-0.230445084955067,-0.0540360509868338,0.00802397852471046,0.0469399463741179,0.40758247868331,-0.128944560949613,0.0955504457272488,0.098721687175632,0.0243957555784598,0.0926618770883097,0.18789759236321,-0.0820334299035655,-0.0904887823470913,0.108726403024706,0.175235716059514,-0.00312040288486613,-0.205597438659104,0.0275576595909051,-0.0686974907779351,0.0231253233356592,0.334779702949259,0.0347788141927034,0.00253799692499964,0.0191484210682248,-0.0592337991092469,0.00552692487439068,0.0854960722444382,-0.171870748022331,0.146611238548771,-0.0746614441126698,0.0822411371164345,0.218106854162441,-0.115508034721695,0.0764193198626612,-0.00568428368575659,0.413273502871485,0.0102584249460916,0.0652671796507841,0.315300760646053,0.0975193087819119,0.0310351550060377,0.0342967789164847,0.104250429946579,-0.127363207690831,0.374631860494499,-0.0796212674919235,-0.00972289818188112,0.00118573617504963,0.41543403261942,-0.0712928906072874,-0.15214447711971,0.205012287706667,-0.109181626030343,0.0808848638860265,0.100434778942371,-0.13788660686468,0.0213368949457313,-0.0220378969304447,0.0434378615906559,-0.0676749207621502,-0.0243065735211263,0.174110883048971,0.40741947349108,-0.0737876007797083,-0.107588943305554,0.201430462628841,0.0729401233491401,0.0790767317055988,-0.00554276869216196,-3591.36798333632
-0.193225193276425,-0.0982931314087471,0.108637781848403,-0.0779600998040346,0.649713860769732,0.27718466377163,0.397733031287083,-0.537217057004229,0..281475512060943,-0.193057928910303,-0.0737900118135994,-0.0150754960057794,0.0583446020164938,0.527518450556571,-0.157868144305951,0.220851644841629,0.105455828119493,-0.0051384113344698,-0.00526159907296556,0.183241811430796,-0.126715263877024,-0.105432646257437,0.158218464838494,0.224850521097456,0.0315015283793033,-0.246416954565433,-0.0150206716059629,-0.0122684810607428,0.00698902525678817,0.325774618306937,0.0195999824091621,0.00939385784980769,0.00920188989401472,-0.052445450487866,0.0042723589568254,0.13867353168662,-0.262911575596765,0.218349784865474,-0.0990008623612398,0.114509428826421,0.201688220716563,-0.175236170559477,0.0565033399400953,0.0183728578225964,0.457626427130547,-0.0355240008796835,0.114775370022639,0.39404131368442,0.177847411651701,-0.0270912675482267,-0.0131987694931891,0.154541657330229,-0.189503067018183,0.353440074638343,-0.0991590584893849,-0.0140462109726042,0.00172424802899594,0.453118961556135,-0.145729330252234,-0.246367279180831,0.26565397542801,-0.147786159363122,0.181168391498637,0.16105760037349,-0.139658369545787,-0.0116267334985814,-0.0737962143109889,0.0700470124164242,-0.0345795498664054,-0.0700824784733649,0.254482414120181,0.497278205651791,-0.216937517039318,-0.129478342969464,0.322482426631614,0.0841995679087239,0.138575204495512,-0.0218917511284754,-3582.77536864502
-0.351763855794576,-0.211282905952914,0.159555898190023,-0.226991546007014,1.11505069180652,0.308167667547778,0.536960242519678,-0.57733949137064,0.141068720258872,-0.148481580762588,-0.0386721357167199,-0.00580975052361352,0..150358581267326,0.611684008154284,-0.307678020405971,0.357085915398516,0.105582632006322,-0.13313617108713,-0.0544723240882343,0.163454549562521,-0.275092370958727,-0.159561517216968,0.287218716561124,0.366333058886331,0.116494389346442,-0.305062755774263,-0.0969461389911797,0.0806503556081642,-0.036022314686666,0.286805656653354,0.0292826483191337,0.0145635304359367,0.0263471179118924,-0.0572371466312075,0.00911042422353291,0.231725778782557,-0..446019929301656,0.35927578210899,-0.121466932586581,0.172249915083877,0.209894221226316,-0.205833809108374,-0.0513064146584948,-0.0378932716712718,0.497979643061769,-0.0917006443707847,0.266584351753819,0.474777340598885,0.267123999465251,-0.122094683714126,-0.0641831772629595,0.295567816628007,-0.334016987270283,0.162690997950097,-0.124596089971436,-0.0257484865902255,0.0019947911333799,0.45238599750447,-0.297132611228666,-0.426961801363852,0.364364167034257,-0.181855147527125,0.347269732894346,0.187988562466742,-0.175731220791862,-0.0358096169109185,-0.100746971407459,0.124345734839875,-0.0958736220538448,-0.197302274930546,0.325712404697298,0.84350342440986,-0.449646180265685,-0.167279791365939,0.554419970116105,0.10429535407118,0.263885285918845,-0.0408514798177312,-3574.47099948296
-0.476598804186959,-0.2836723261342,0.204629839268499,-0.351679431139074,1.43221292776814,0.255962310137929,0.581918476696102,-0.51933574076417,0.150774928081646,-0.196992046372494,-0.0495826130399987,-0.0213561068991395,0.194931882536992,0.669583141573011,-0.376893534461098,0.36256600342131,0.114611320960364,-0.202432281591256,-0.105104948398482,0.17464808124708,-0.375626543008065,-0.156003406000782,0.392408385864682,0.387664751169535,0.165717002195624,-0.352988789846692,-0.202309389467214,0.133082663983487,-0.0368838693270634,0.303837680492358,0.0579207445203926,0.0448501026407003,0.00550815132375422,-0.0492879014952934,0.0112260219371991,0.280972247424671,-0.548544829695141,0.435847872942919,-0.118013185184503,0.198038912617481,0.230163115554676,-0.316755050213042,-0.0366885473283425,-0.0450248307915386,0.460260725623885,-0.0979405459624688,0.311000491091381,0.532537972162962,0.293979892458554,-0.138542346817349,-0.0773790035542763,0.255142342612149,-0.33662993038648,0.064596384367849,-0.161441201623873,-0.0348224418747961,0.00248400401578941,0.399853348156763,-0.379600476625399,-0.521467377047018,0.413539153190023,-0.149368088134096,0.368253428117839,0.192143412736936,-0.138872032656285,-0.0206680394850226,-0.197850510020165,0.116242954798267,-0.166637716821736,-0.255071887091897,0.390415133774021,0.97843358414359,-0.55541692565853,-0.165781220555607,0.699367333080995,0.117216664782186,0.300079001489737,-0.0247917679703936,-3566.91589015884
-0.629873382828399,-0.35768308157061,0.217145940583537,-0.577174965063066,1..93055387084782,0.186099101432774,0.644245470627762,-0.430115729243072,0.236324749484405,-0.345450763031762,-0.090111709957449,-0.0437261481079936,0.185924326002684,0.749807568772739,-0.403296169810373,0.443847381034875,0.219192797253588,-0.445198926558617,-0.198734507098048,0.147176504991118,-0.482820870980318,-0.166942548478435,0.553861709904965,0.424993714812801,0.193597638654857,-0.439707548999073,-0.337798444327186,0.165654475237995,-0.0389080273367971,0.367787826907446,0.0657269554798679,0.0374926846693314,0.0504142369506828,-0.0289258522162422,0.0308247485375436,0.360446136363055,-0.701652829856498,0.534756037326016,-0.0829346900089732,0.219677110259077,0.269705038913427,-0.384652551555343,-0.116760562231424,-0.0429682584890768,0.391996800197035,-0.0800141416047274,0.441080656334394,0.528540745331784,0.305631216709503,-0.0988364554917431,-0.0999320418221781,0.206315209137549,-0.391384206466501,-0.0364863900755073,-0.220273170361993,-0.0467504100581795,0.00133965664363905,0.284100568865035,-0.485401138076997,-0.644959381155537,0..480869890756029,-0.0788200602832917,0.330553040429622,0.27855367055536,-0.10882955284689,-0.0270015722849391,-0.295955799964207,-0.0164654996356151,-0.170262147715085,-0.25399762811043,0.403531170756777,1.11595542228726,-0.768453525608473,-0.123403863391677,0.908384678386014,0.137540712075893,0.334820592180969,0.0164315193093562,-3558.144446516
-0.746405642005181,-0.428615120388223,0.240346658117635,-0.782847318821999,2.36678598196376,0.140735100564265,0.650223341288292,-0.359400686580814,0.324291450581947,-0.4332228428845,-0.0805768947359024,-0.0491507389366038,0.19688049308058,0.76275423692948,-0.475952058856098,0.509641529107558,0.279777179117201,-0.620510991831818,-0.259684073104956,0.125420636290926,-0.549360731611837,-0.23785588894748,0.636445256554859,0.504286322664756,0.246651609591572,-0.518054746283946,-0.406913948083979,0.226151699504918,-0.0290637682197629,0.35683844471167,0.0871981835453551,0.0374425997124154,0.052666794505492,-0.0196150360724027,0.0370704628472104,0.420680963776778,-0.823432466867893,0.584117412679448,-0.0150310286171637,0.23176216869864,0.201656598663578,-0.385389030214421,-0.0561113715343067,-0.0260134682519659,0.319356511328775,-0.097772572480219,0.573010474904685,0.580861260721944,0.297619743866391,-0.0241136754275124,-0.206757801646104,0.142068065844775,-0.340271604248726,-0.0284694876282544,-0.279510839597387,-0.056314709274304,0.000616603310840208,0.184501692949716,-0.543056660670483,-0.725893180282337,0.543868930946066,-0.0492207890206056,0.257353240962888,0.364441955241029,-0.191018751889843,-0.144930744415743,-0.234847967074323,-0.105047865742012,-0.159414545692526,-0.270693125912181,0.42429943699132,1.18827010237701,-0.874856619813451,-0.0514827187001481,1.03701926577912,0.156442932444718,0.36594157675112,0.0743866169839064,-3552.54337848635
-0.836920815412728,-0.522200410975078,0.283141681658943,-1.02498489913324,2..84616910455861,0.135738237346707,0.611700884717795,-0.308743563133013,0.386568001040657,-0.449034712001104,-0.0489011689744837,-0.0598199144847933,0.225225407519702,0.729459836962148,-0.558090910260628,0.612876651206666,0.293478441173518,-0.757807206010252,-0.308299752431349,0.0837462016950309,-0.669317111279014,-0.337895390709633,0.77319873274984,0.558340126256708,0.34065527461579,-0.529073231850836,-0.461769176658489,0.251473318160554,0.0433876414454554,0.255570918017679,0.0516124709048885,0.0683401517958116,0.0576763286491392,-0.017391797440701,0.0228206162762673,0.461132111255864,-0.943530369296745,0.627827103784896,0.0821444670587462,0.241581510229901,0.26389497745859,-0.410710742061269,-0.0732124571000762,0.0330897898636572,0.280285829881176,-0.0187152513387113,0.686835276707289,0.580818255807401,0.310505502271573,0.106822352866878,-0.232297520670673,0.00199205505253544,-0.343277892306003,0.0690130007687622,-0.303487115458215,-0.0648352079082672,0.000206691611563188,0.112587169356834,-0.566835822378366,-0.796744383824,0.602383925853083,-0.0447793681463558,0.151148836642885,0.339311806385517,-0.321077258148253,-0.212433826863052,-0.172730111285568,-0.148679428473097,-0.0815922843095488,-0.31711426823665,0.471296967022284,1.21307577836763,-0.955494393927429,0.0427942935253653,1.13535522492422,0.209318587104511,0.391837040202092,0.153678210395396,-3545.90849786689
-0.959703450858971,-0.570520046188565,0.369572410503062,-1.26000407845525,3..28281414427092,0.134504574826909,0.586422233527712,-0.285002438734251,0.414947691590806,-0.405258188340142,-0.0742992451522615,-0.0692589099259288,0.243034054753744,0.720875772847114,-0.600686260164842,0.594956471149129,0.37880355775194,-0.787898145908887,-0.269917270173928,-0.079953226184079,-0.789515231184566,-0.420927674520946,0.952006054356193,0.577179524568645,0.394497313432561,-0.537853737105007,-0.472822806323801,0.26691013989809,0.143622924796739,0.107934889256419,0.0640020502966476,0.0445537179887537,0.0206282586243266,-0.0178402808103728,0.0261270138424678,0.482844309081358,-1.04616048686794,0.662181798665192,0.198348147350712,0.240508050121518,0.26174326068613,-0.343734265098177,-0.0661447797187816,0.048123014152867,0.312535897818269,0.0458018210197546,0.833052880218449,0.599847362633569,0.320280136422783,0.27658884435548,-0.292323307662912,-0.0972809518655962,-0.332139729739537,0.134535159686496,-0.249626382468429,-0.075661972937458,0.000930725349089226,0.0942737341672017,-0.574063260792322,-0.851153879389502,0.645078163220832,-0.0389650104923195,0.0174522847535759,0.278732262952549,-0.419555793351183,-0.22241442476312,-0.160983825937244,-0.247507335639509,-0.0375434489219332,-0.274431889908388,0.602368638404633,1.21352593589179,-1.1229508095982,0.154647522118626,1.20596176007272,0.296102070419127,0.421220753226392,0.227857114648163,-3537.86429301096
