"","asc_TL","asc_TC","asc_TR","asc_DL","asc_DR","b_foot1","b_foot2","b_foot3","b_foot4","b_foot6","b_moveGK1","b_moveGK2","b_moveGK3","b_moveGK4","b_moveGK6","b_GKS1","b_GKS2","b_GKS3","b_GKS4","b_GKS6","b_IS1","b_IS2","b_IS3","b_IS4","b_IS6","b_comL1","b_comL2","b_comL3","b_comL4","b_comL6","b_HGK1","b_HGK2","b_HGK3","b_HGK4","b_HGK6","b_dec1","b_dec2","b_dec3","b_dec4","b_dec6","b_lp1","b_lp2","b_lp3","b_lp4","b_lp6","b_latr1","b_latr2","b_latr3","b_latr4","b_latr6","b_ladr1","b_ladr2","b_ladr3","b_ladr4","b_ladr6","b_sr1","b_sr3","b_perc","b_rnog1","b_rnog2","b_rnog3","b_rnog4","b_rnog6","b_solsbg1","b_solsbg2","b_solsbg3","b_solsbg4","b_solsbg6","b_nmovGK1","b_nmovGK2","b_nmovGK3","b_nmovGK4","b_nmovGK6","b_def1","b_def2","b_def3","b_def4","b_def6"
"b_moveGK1",-0.225510413980121,-0.11492821155357,-0.115726685757564,-0.115472648002177,-0.114621209826939,0.00316076232161567,0.00182747420671908,0.00191221708525282,0.00192330808427751,0.00184217487603565,0.0765981988259354,0.0420147471998927,0.0419720975046332,0.0419912684389175,0.0419313656550876,-0.0361087286600372,-0.0221510832826017,-0.0220733438263917,-0.0219016201900262,-0.0221325809734507,-8.99306681883879e-06,-0.000112905777052671,-0.000221570868447621,-0.000256539120044165,-0.000171923814528465,0.00117451142109862,0.000798624342023088,0.0006913465770075,0.000588918015613516,0.000807725625404633,-0.000328333037848567,-0.000173920564345266,-0.000177865989175271,-0.000167496239596614,-0.000177480865315342,0.00114234572366967,0.000902873228488767,0.00084799140385051,0.000899392095805381,0.000838096750127565,-0.00160448835254692,-0.00128204648286238,-0.00126296329870516,-0.00125192879562594,-0.00130677395289538,0.00162921942647348,0.0014069656373152,0.00136106607943913,0.00144891886841651,0.00133384526556258,0.000987253919022733,0.00053007749951918,0.000560208246688821,0.000517044768778625,0.00055041728226974,0.0978349596224581,0.0234823646970794,6.78473062079054e-05,3.93029538365382e-05,0.000211077274027908,8.03613732177398e-05,-2.06118638318387e-07,0.000184787072702647,0.000186644617317126,0.000114771991025204,0.000128135955117451,0.000167056383814628,8.34316706467946e-05,0.145450700478443,0.0793173179670175,0.0792747233439647,0.0793065749119682,0.0792006889450829,-0.000472585324056856,-0.000192334771389967,-9.69428221697739e-05,-0.000109164766890815,-0.000156802281204966
"b_moveGK2",-0.114886293001712,-0.19167897617076,-0.117554347148525,-0.114509808846279,-0.11789388267029,0.00185292926895855,0.00296411718096133,0.00192624234443557,0.00199660124090423,0.00179618756691498,0.0420147471998927,0..0822390139296385,0.0422543914291497,0.0420492462673235,0.0425703320793521,-0.0222003722669835,-0.0548085881295951,-0.0217978703556863,-0.0223819189308226,-0.0218000764408791,-0.000156614014769188,-0.00300033815211262,-0.000195948496628544,-0.000278207955328698,-7.93518180232147e-05,0.000744825083325951,0.000518298759387043,0.000644324941815263,0.00065108598767992,0.000761411563975878,-0.000173017324672409,-0.000371879494237676,-0.000176040177979042,-0.000172660743606452,-0.000171323207249259,0.000920569607112113,0.00195216898325452,0.000893988757544937,0.000918651374527009,0.00105538937060579,-0.00123944626275724,-0.00242666030874644,-0.00124926361261618,-0.00133940162036809,-0.00118873677844311,0.00138047135167221,0.0014009206280606,0.00141132325781999,0.00157459473573881,0.00124808910234396,0.000524184542014786,0.00128149639962326,0.0005626142621711,0.000552277231489061,0.000616032656193882,0.000240410831758854,0.0241996351381251,-0.00019283893831435,0.000175734576838783,-0.00128096595835012,3.59750286566857e-05,-1.36771215228501e-05,0.000225842566628693,0.000155420635248558,0.000224267259092831,0.00013195900087191,8.44416939734902e-05,0.0001738988823355,0.079322709767444,0.151110221345439,0.0798859896698956,0.079298495427941,0.0804413219486506,-0.00021822554824411,0.000866498572799731,-0.000154512669043644,6.23017998582089e-05,-0.000497131814893184
"b_moveGK3",-0.116435139314215,-0.117083879899263,-0.201686907554196,-0.114382854169291,-0.117574056291614,0.00194885387813826,0.00202165076412179,0.00312404093494646,0.00179735546894967,0.00199851854019693,0.0419720975046332,0.0422543914291497,0.0731987230775852,0.0419260550892031,0.0425565402027787,-0.0220652608149401,-0.0217137684646675,-0.042879098720053,-0.0222994507424672,-0.021963374778594,-0.000255663067422958,-0.000168075420898705,-0.000327975072640093,-6.94731734381925e-05,-0.000238258684996341,0.000688425057657186,0.000661430574934431,0.00164054900162023,0.000690914001806401,0.00069799799261561,-0.000184715160305536,-0.000171558006446116,-0.000496265446455634,-0.000173117100966385,-0.000167413353410531,0.000855902425296492,0.00086735674643306,0.00179693702148553,0.00100595237514403,0.000861064188018137,-0.00127035405385603,-0.0012302237759364,-0.0023981969585894,-0.00129080040910555,-0.0011677887073283,0.00138980646217112,0.00132279128804783,0.00280935876048584,0.0016233538682396,0.00111369123943819,0.000557500484225271,0.000587972272456608,0.00123451254526373,0.000466015964170699,0.000652678791286446,0.0239237224721575,0.388435530776059,-0.000135849346473806,8.45618531810958e-05,8.16449200357157e-05,-0.000413576825736216,0.000153040278974101,8..43414850632521e-05,0.00014821756910852,0.000171192051782497,1.67709498387117e-05,6.55396125965541e-05,0.00016114963144081,0.0792456401038547,0.0799082394201332,0.137328200922828,0.0792012062069447,0.0804124590463508,-0.000115538964810733,-0.00027145841223513,0.000359022819396885,-3.78410873744302e-05,-0.000338656177271709
"b_moveGK4",-0.115375181277329,-0.114455272679719,-0.114696896435531,-0.13976919886093,-0.113349632590223,0.00184697538082846,0.00184267598181821,0.00190773894983837,0.00206073731335961,0.00185904738036983,0.0419912684389175,0.0420492462673235,0.0419260550892031,0.0496929265520829,0.0416799934603679,-0.0219105572039405,-0.0223622375831589,-0.0221597449809044,-0.0255250826020131,-0.0222922048862541,-0.000240654667703237,-0.00022948249998255,-0.000195198881334134,-0.000198247647401246,-0.000304106307710627,0.000733125156908424,0.000760871488095339,0.000720996595049442,0.000875253372366208,0.00070948900281548,-0.000170207959757587,-0.000174119185572336,-0.000173555940730324,-0.000201705734728933,-0.000168296428867683,0.000917033519965,0.000925848381568237,0.00096036325907356,0.00141669491505302,0.000927753277349756,-0.00127684065157716,-0.00128212367369506,-0.00123721749212722,-0.00155192500325804,-0.00123576629541109,0.00137659069454554,0.00141758335859652,0.00132846495140265,0.00151876822998918,0.00131240691942878,0.000545451245603602,0.000512506993578911,0.000561853623765092,0.000705578113393479,0.000461348732632891,-0.00105741086807132,0.00170623977343139,0.000315737726587659,0.000132328279357314,0.00019035044269464,8.0700842615259e-05,4.3371050728318e-05,0.000132903900901723,0.000173586360368491,0.000158869749808874,0.000108840178836701,0.000174215433180568,0.000206275097203547,0.0793376710566071,0.0792918540056576,0.0791680548452353,0.0950765975418558,0.0786663209779644,-0..000176964695815449,-0.000174973448683793,-0.000109417633390329,2.61663997230172e-06,-0.000208627497659351
"b_moveGK6",-0.114865039257997,-0.117706905596833,-0.117477763902218,-0.113324618720841,-0.128974355295893,0.00189690160725581,0.00191363211401337,0.00190764822475331,0.00186570231708873,0.00225139742910262,0.0419313656550876,0.0425703320793521,0.0425565402027787,0.0416799934603679,0.0496548188619271,-0.0220979107019828,-0.02190649043603,-0.0222177855815002,-0.022321928665272,-0.0283588064269431,-0.000231498131857631,-0.000162893839902351,-0.000190776644009303,-0.000208274253180106,-0.000357929454059978,0.000711341426663512,0.000680699826047922,0.000692713304795444,0.000682286350324968,0.000846424628991905,-0.00017410601017784,-0.000174373424280483,-0.000174392608775868,-0.00016771304389759,-0.00021180700053607,0.000911884067917135,0.000940168119520667,0.000984729590895348,0.000959886436297775,0.00119983703302484,-0.00128459827073685,-0.00130110578454124,-0.00123153861742201,-0.00124654467971541,-0.00143542509200493,0.00139415327978942,0.00134504489913908,0.0013593701020026,0.00147851915588522,0.00159422784586606,0.000543748748980493,0.000601108302191524,0.00056364964183941,0.000508030637018277,0.000651254759060253,0.00191286578411265,0.0118672947808807,9.0242655928013e-05,0.000100375051028857,9.36856328612655e-05,9.93416457514932e-05,4.76203354395799e-05,0.000123971066152071,0.00014122966707407,0.000124965785156907,0.000133777812679462,0.000121508611393834,0.000155467734878575,0.0791801256466848,0.0805002387012174,0.0804488078519871,0.0786272354407964,0.0924500858180896,-0.000120693587195121,-0.000288882177630904,-0.000158006889891469,-4.98254126995355e-05,-4.38435178877754e-05
"b_GKS1",-0.116862005985306,-0.0799446835492167,-0.0781329691430999,-0.0808078561466237,-0.079381831609726,-0.00192695532245112,-0.000985921165329159,-0.00117590636154683,-0.00104258024649947,-0.00106255404042449,-0.0361087286600372,-0.0222003722669835,-0.0220652608149401,-0.0219105572039405,-0.0220979107019828,0.141259669787653,0.0844400156602188,0.0841064771646896,0.0842906585091719,0.0839613003327152,0.0015069605585381,0.000461748951843598,0.000669101782108164,0.000541856065152467,0.000580095195530011,0.00104146981711793,0.000173103660217988,0.000439019377724922,0.000320926151963844,0.00028925363302524,0.000425377363644191,0.000129784779023316,0.000138034155629019,0.00013081641185115,0.000129745478310084,-0.00570932483540324,-0.003724065496328,-0.003782996739108,-0.00370897489188278,-0.00374117756900337,9.39770477395765e-05,0.000110544586791315,8.84566688145145e-05,0.000156719226379963,0.000118234068103449,-0.00262101431499007,-0.00184573180834952,-0.00190755605728852,-0.00189628965098597,-0.00189818758989999,0.00135137844827073,0.000768161237665416,0.00076179577265132,0.000765467145590365,0.000832793357704366,-0.406826289703887,-0.0488499626558838,-0.000358077484436604,-0.00630746579735575,-0.00405418677131185,-0.00376567835718517,-0.00388345141322296,-0.0038806255376268,-0.00277898621318424,-0.00184492309438302,-0.00188078993134405,-0.00182127253533406,-0.00181932980924021,-0.0715730962301618,-0.0445697526678081,-0.0443428587854852,-0.0439779297628175,-0.0443653333496654,0.00195099882950305,0.00131923471272803,0.00109374138860154,0.00115204290373557,0.0011391325662514
"b_GKS2",-0.0806422598803446,-0.136033447802586,-0.0824456811909068,-0.081126523218428,-0.0828273257957109,-0.000968969876396576,-0.00126598844811811,-0.00121812032440024,-0.00105356070967262,-0.0010418691042972,-0.0221510832826017,-0.0548085881295951,-0.0217137684646675,-0.0223622375831589,-0.02190649043603,0.0844400156602188,0.17802571072287,0.0845341730660507,0.0852959650741877,0.0852296110505504,0.000424070811753382,0.00322107485299895,0.000590089120746859,0.000408495710896284,0.000481877001329894,0.000132756368461186,0.00241051467851509,0.000407175559050213,0.000266074052113358,0.000233793005280538,0.00012707512514606,0.000142731004985102,0.000132385707712112,0.000136431005456001,0.00013479716184616,-0.0037380608900035,-0.00802363942880188,-0.00346140807557194,-0.00370915838097799,-0.00365248473049711,7.30822634897456e-05,-0.000349528020250005,0.000282792324977659,0.000177160374357798,0.000208126079928726,-0.00179571467070981,-0.00144457719933581,-0.00212557650662853,-0.00197749098317326,-0.00201863571790196,0.0007957334604282,0.000780798868988026,0.000731197889579846,0.000755128851667217,0.000793634297643856,0.00892829556133217,0.00216671120844231,-9.56428337622664e-05,-0.00414208079391421,-0.00641986072803556,-0.00364688878141798,-0.00395117277489842,-0.00395427950222506,-0.00184368542254301,-0.00301258872975257,-0.00159737063533107,-0.00169684434851066,-0.00168423929354756,-0.0444767020913808,-0.111415880577047,-0.0434546044234727,-0.0448345899035411,-0.0439292483265615,0.0013621977933631,0.000174492502032265,0.000684460248232122,0.0011037792759291,0.000898408803496236
"b_GKS3",-0.0763873280670258,-0.0819697956612842,-0.0958534088541883,-0.0809866310794465,-0.082318353816966,-0.00111876899331265,-0.00111632803376172,-0.000708307929195369,-0.00100399394299895,-0.00104819042444385,-0.0220733438263917,-0.0217978703556863,-0.042879098720053,-0.0221597449809044,-0.0222177855815002,0.0841064771646896,0.0845341730660507,0.152435994073516,0.0848243724544763,0.0855822498119301,0.000678234470607181,0.000530143053557109,-0.000275243993868399,0.000377766863691403,0.00052205437997883,0.000299759262928234,0.000264188029674076,0.000355841666092012,0.000290789813333997,0.000253911539421802,0.000155828049274925,0.000138531937209169,0.000621411434896374,0.000133940794522245,0.000141072443941783,-0.00359778900813905,-0.00351654296406545,-0.00608422649250022,-0.00381049139565123,-0.00384489705175803,0.000144973335404078,0.000221477490976697,-0.000654477825549934,0.000175951198467514,0.000249256421295093,-0.00184047751760814,-0.00204664197502246,-0.00155636266017233,-0.00204446555547227,-0.00208952486655385,0.000725895962391635,0.000776505316352728,0.000858153851577451,0.000791615803940934,0.000796740354148464,-0.0567635183689396,-0.987304612523429,-0.000111634144913614,-0.00390720057224193,-0.00387916651272184,-0.00622310013351222,-0.00400809035143667,-0.00400339071830883,-0.00184877963257964,-0.00177684353317444,-0.00213301741792294,-0.00169278252759074,-0.00174634098370157,-0.0442950267071681,-0.0436484512550069,-0.0898143456885571,-0.0444232905971043,-0.0445658080044464,0.00118458553976348,0.00102227996558054,0.00115020929297863,0..00107981955502056,0.000986531108375016
"b_GKS4",-0.0802083444251456,-0.080990902806527,-0.0802264779868632,-0.0991034652693316,-0.0800465114793557,-0.00100561474834305,-0.000991966434183682,-0.00114620425858905,-0.00107754144417125,-0.001037262941415,-0.0219016201900262,-0.0223819189308226,-0.0222994507424672,-0.0255250826020131,-0.022321928665272,0.0842906585091719,0.0852959650741877,0.0848243724544763,0.100765342017795,0.0846736293232612,0.000584690224538288,0.00039906773732057,0.000375790332648488,0.000610744980507176,0.000445900475160427,0.000264898050262898,0.000250129654601405,0.000315851644962882,0.000412062062601918,0.000268625247179522,0.000136145655705129,0.000137181213394286,0.000139284630400749,0.000161923414147629,0.000137380966410901,-0.00369238907458352,-0.00375078903505829,-0.00379022886723641,-0.00446868652415647,-0.00374490267662012,0..000134850811576655,0.000123919030911396,0.000159153344449891,0.000138445461935368,0.00016525483543432,-0.00184852442880034,-0.00191136098623497,-0.00208578188754523,-0.00210846366426597,-0.00197760983122561,0.000779137853158485,0.000767675605365373,0.000723716630921183,0.000860189302139955,0.000767478077788487,-0.0115574443756629,-0.00514248836109476,-8.16142052596955e-05,-0.0039572618455929,-0.00401120185644692,-0.00387237808708309,-0.00455096293730771,-0.00393298063181594,-0.00182633051827204,-0.00176662807742905,-0.00162281500713564,-0.00191471259464096,-0.00168693189409477,-0.0439831821237174,-0.0449448823842859,-0.0446574797218932,-0.0514327149253034,-0.0447780467111056,0.00121418789054396,0.00121715011821961,0.000939645626718391,0.0009367455715548,0.0010325581213317
"b_GKS6",-0.0791289438444015,-0.0832900074021454,-0.0831538034014469,-0.0801124435748535,-0.0927337581614406,-0.00102844507432267,-0.00106973485061507,-0.00103003471877773,-0.000997483230461777,-0.00102994953923736,-0.0221325809734507,-0.0218000764408791,-0.021963374778594,-0.0222922048862541,-0.0283588064269431,0.0839613003327152,0.0852296110505504,0.0855822498119301,0.0846736293232612,0.103274039417618,0.000592469893573069,0.000464191316239215,0.000454946797339193,0.000411523784463067,0.000434507099327849,0.000242238413263984,0.000195156930921681,0.000259356272382775,0.000270707682570855,0.000411561844514165,0.000134809354025691,0.000133441054543778,0.000133150372763789,0.000134620266436371,0.000172381158247175,-0.00367349643785669,-0.00373177643641302,-0.00381713403179865,-0.00370428375544179,-0.0044298581332284,0.000188427440453496,0.000180278793801343,0.00012254781405422,0.000179368716945912,7.67341491717264e-06,-0.00186192620779482,-0.00201774583072705,-0..0019974282744959,-0.00193840472566708,-0.00200105898313857,0.000745282285881336,0.000805086882050206,0.000768554391203662,0.00076850334115834,0.000936990107503716,-0.00353952734464638,-0.00283962281024173,-0.000401385017088847,-0.00393718091231977,-0.00400830180057478,-0.00392781655665841,-0.00393173554808197,-0.0046932825494527,-0.001801366396877,-0.00173799193347965,-0.00166469492491718,-0.00168193420532282,-0.00187642973973265,-0.0444497196666957,-0.0436486203598636,-0.0440117806794634,-0.0447260186519564,-0.0572270019111245,0.0011836733421133,0.00104804730098825,0.000964821403164955,0.00104116811252802,0.0012443565702756
"b_IS1",-0.08300145956753,-0.0668653067330324,-0.0640823223295935,-0.0672067827878797,-0.067058259256673,-0.00809798359059604,-0.00508177743382818,-0.00485984028984134,-0.00488955032688874,-0.00493733716873883,-8.99306681883879e-06,-0.000156614014769188,-0.000255663067422958,-0.000240654667703237,-0..000231498131857631,0.0015069605585381,0.000424070811753382,0.000678234470607181,0.000584690224538288,0.000592469893573069,0.354872406567109,0.226523637280577,0.226399959888032,0.226497643790466,0.226413095235168,0.0793690275602429,0.0545285257621867,0.0541751812149363,0.0543454209630844,0.0542700440696953,-6.38886116394191e-05,-0.000132347146722317,-9.23374252064901e-05,-0.000126864989043236,-0.000128461287076085,-0.00978630694307298,-0.00641065651368248,-0.00637977527212338,-0.00628940967806097,-0.00639650268776147,0.00804931651964024,0.00423703713336734,0.00426781425034475,0.00434118547575668,0.00425738225649196,0.0116704251104106,0.00796934190982813,0.00838359205949251,0.00816426589643952,0.00816225642539679,0.00204984894340065,0.00100090585085514,0.000915970781724699,0.000998483740757186,0.00106025159577892,-0.331097335417198,-0.109033693896598,-0.000343193639391101,0.0844585332257116,0.0578607713454821,0.0575413719539596,0.0576890331649981,0.057604009668957,-0.136484693095111,-0.0857593270069288,-0.0857331001009425,-0.0856911614794234,-0.0856831785772648,0.00141439580899298,0.000809587921298689,0.000661816319942972,0.000652658479564226,0.000651057887973555,-0.00342278163591776,-0.00215606532555055,-0.00193072365006963,-0.00210050343662977,-0.00212127930712241
"b_IS2",-0.0660797606312375,-0.116524875244644,-0.0653321738991662,-0.0668721161247403,-0.0670977899939557,-0.00513269372509688,-0.0101112329472292,-0..0047055394325312,-0.00497217273907501,-0.00491965471651737,-0.000112905777052671,-0.00300033815211262,-0.000168075420898705,-0.00022948249998255,-0.000162893839902351,0.000461748951843598,0.00322107485299895,0.000530143053557109,0.00039906773732057,0.000464191316239215,0.226523637280577,0.438483910586428,0.226533972372695,0.22770481534972,0.226812035566463,0.0545196138418753,0.0934434221883804,0.0539946278003752,0.0545280319727386,0.0542864001058368,-0.000124785794142552,-0.000269612851753833,-0.000101403865177147,-0.000125128542897366,-0.000123289140486262,-0.00628172736441524,-0.00806860520021978,-0.00693086840280749,-0.00657059067663668,-0.00650124004559513,0.00433129140547031,0.00944763531221441,0.004134363339344,0.00417045132693358,0.00421964127927942,0.00792706878404937,0.0147658103806175,0.00842167444216405,0.00816357097287141,0.00822824694062453,0.000923224452895041,0.0053043808158462,0.000918919210217561,0.000983302390123521,0.000873425424942815,-0.0172263348179242,-0.0548067670826074,0.0005406715400368,0.0578037841066006,0.101273676693913,0.0572856626165239,0.0578223932481036,0.0575497245571771,-0..0857367328258375,-0.172644218413736,-0.0861107775072214,-0.0864406157553987,-0.0860764972656372,0.000918480671560753,-0.00325435071542866,0.000681186727308181,0.000639911670051186,0.000800365225809149,-0.00236690689404953,-0..00870180051044621,-0.0013626268894809,-0.00183283645544705,-0.00201250086404095
"b_IS3",-0.0664956985848053,-0.0670574381099245,-0.0971797884681978,-0.0667961112286265,-0.0673307108474928,-0.00485902331585034,-0.00487584223097713,-0.0084610681722507,-0.00508533600012445,-0.00508806039200059,-0.000221570868447621,-0.000195948496628544,-0.000327975072640093,-0.000195198881334134,-0.000190776644009303,0.000669101782108164,0.000590089120746859,-0.000275243993868399,0.000375790332648488,0.000454946797339193,0.226399959888032,0.226533972372695,0.350028518422626,0.22706047675685,0.228070931757843,0.0542427972639969,0.0540837503696137,0.0980611424860913,0.0542536604706929,0.0545533213284992,-0.00012137030712622,-0.000117372459250347,-6.96546647697926e-05,-0.00013063940875851,-0.000130371703731658,-0.00659848397126841,-0.00661226743307386,-0.0101110543774163,-0.00641692488184305,-0.00653904665276209,0..00423438974021601,0.0042214982992143,0.0100866571932965,0.00428706636946357,0.00423558646610424,0.00817224642672942,0.00808947139036501,0.00705998163301812,0.00842899795847099,0.00842887159774703,0.000981707352589735,0.000998930257093149,0.0037018498320761,0.000941483101492049,0.001064771195184,-0.0122084458667364,-0.66201983664815,-0.000450533523654946,0.0576009387771035,0.0573938081982022,0.103413057438992,0.0576622345669548,0.0579979932551646,-0.085740917926848,-0.0861061213962547,-0.124393946734771,-0.0861328480392813,-0.0864592090144246,0.000676209451923659,0.000726630532702985,0.00077517038127576,0.000751657837485423,0.000744295181868757,-0.00216265163684503,-0.0017533879856728,-0.00438496506181171,-0.00180800228247188,-0.00181905950754473
"b_IS4",-0.0673232159474402,-0.0665987297252823,-0.0673038392032193,-0.0786696434381222,-0.0670220812882156,-0.00506612900066109,-0.00517591012013455,-0.00477393883179884,-0.00585247618832826,-0.00483784086021137,-0.000256539120044165,-0.000278207955328698,-6.94731734381925e-05,-0.000198247647401246,-0.000208274253180106,0.000541856065152467,0.000408495710896284,0.000377766863691403,0.000610744980507176,0.000411523784463067,0.226497643790466,0.22770481534972,0.22706047675685,0.26035381208151,0.227261875095633,0.0544654003576286,0.0546290017974348,0.0542460696505638,0.0631453328904253,0.0543406812494952,-0.000133771264002085,-0.000125870159699376,-0.000133537238330536,-0.000157254534410986,-0.000127494553627224,-0.00637516764394892,-0.00634765029550974,-0.00656406907870273,-0.00703875797084266,-0.00645000853095811,0.00422377109538261,0.00429048024936486,0.00433023911796555,0.00511834090718573,0.00428222671168347,0.00806329547689868,0.00803505997721226,0.00823356995232124,0.00919064942993257,0.00823992152207408,0.00100720098874263,0.000942245499425703,0.00104435879439461,0.00140294334529344,0.000732363403391001,0.00886631481926095,-0.00374636193093769,0.00144460942606737,0.0577918899694302,0.057952744335418,0.0576259339922214,0.0669434478441574,0.0576704260843578,-0.0857149821753154,-0.086349399479554,-0.0860825203520896,-0.098337783524137,-0.08615946906518,0.000609428182593077,0.000635276913311317,0.000880033539046723,0.000819471170422435,0.000677757444625108,-0.0022724577220998,-0.00237163424925009,-0.00186393074307367,-0.00249496478508012,-0.00208071077679314
"b_IS6",-0.0681506001135712,-0.067365164941643,-0.0678702406275618,-0.0666316490236801,-0.0802229103521474,-0.00489323420586218,-0.00500992275636029,-0.00511643572126112,-0.00501881430744152,-0.00606526801440677,-0.000171923814528465,-7.93518180232147e-05,-0.000238258684996341,-0.000304106307710627,-0.000357929454059978,0.000580095195530011,0.000481877001329894,0.00052205437997883,0.000445900475160427,0.000434507099327849,0.226413095235168,0.226812035566463,0.228070931757843,0.227261875095633,0.274171432039971,0.0543543286907723,0.0543565867770363,0.0545094400068453,0.054311715154753,0.0649495739389362,-0.000142721927058964,-0.000132226180287383,-0.000121612105561093,-0.000124073781637857,-0.000143863104058897,-0.0064618634381553,-0.00640982758934244,-0.00661635182712782,-0.00646605196624745,-0.00756635913191857,0..00419332808733676,0.00422539679168414,0.00430800928390175,0.00433558762135388,0.00580163967351342,0.00814230772620331,0.00809666333558981,0.00864825161247193,0.00827479737061747,0.00898034166378615,0.00100332575039344,0.000977146525311723,0.000939612587259438,0.00100236343566768,0.00136610682628576,0.0164171004938121,0.0101074717675917,-8.43276205245463e-05,0.0576863441106861,0.0576993656554946,0.0579711024292923,0.057684201379312,0.0687929129308939,-0.0857109029819094,-0.0860258614027547,-0.0864032233941352,-0.0861432195953499,-0.104536538647808,0.000761700070785251,0.00101907932560977,0.000610276804268849,0.000456746872500325,0.000626001862833324,-0.00223313095916738,-0.00213778804066264,-0.00174040862075052,-0.00203703321124667,-0.00252272817575605
"b_comL1",-0.0662474215925426,-0.0560002223073901,-0.0534559744458183,-0.0563325191097557,-0.0562914147889643,-0.0049948254681691,-0.00307100982428756,-0.00288262510016744,-0.0030036749061061,-0.00289066486732819,0.00117451142109862,0.000744825083325951,0.000688425057657186,0.000733125156908424,0.000711341426663512,0.00104146981711793,0.000132756368461186,0.000299759262928234,0.000264898050262898,0.000242238413263984,0.0793690275602429,0.0545196138418753,0.0542427972639969,0.0544654003576286,0.0543543286907723,0.107857504754085,0.0697178037280662,0.0694303772604039,0.0696170824402475,0.0695373197594545,-1.56918025136656e-06,-8.73036697101965e-05,-5.97760570389727e-05,-8.40408937830976e-05,-8.0124755535765e-05,0.00270467633864571,0.00186751318526898,0.00191034703030503,0.00183128106343904,0.00188201889431299,-0.00215308669926978,-0.00148086618169549,-0.00141788569576215,-0.00151975067854565,-0.00144773662146359,-0.0012505687880115,-0.000578621254690745,-0.000676000660940592,-0.000594032742542677,-0.000525276334984813,-0.00117917617732081,-0.000584044698956242,-0.000557872039801164,-0.000587145300405145,-0.000721594967082111,-0.275551631246114,-0.0885565158901448,0.000657509505092126,0.0819033308379521,0.0560456125428253,0.0557749905997685,0.0559691445404814,0.0558955856042994,-0.00041525354351437,-0.000258226710283348,-0.000254342633089259,-0.00028550991670064,-0.000263487472202759,0.0049731874249699,0.00325883200716849,0.00316646977290152,0.00322867548406614,0.00321320916690146,-0.00182954351883538,-0.00145584928736689,-0.00128200876707005,-0.00125434871474253,-0.00128422924592368
"b_comL2",-0.0564479027692805,-0.0972028155853485,-0.0558750166039678,-0.0565892101904431,-0.0560569911096036,-0.00320043289921361,-0.00511772743740522,-0.00290889850262538,-0.00307039794707097,-0.00296478758412909,0.000798624342023088,0.000518298759387043,0.000661430574934431,0.000760871488095339,0..000680699826047922,0.000173103660217988,0.00241051467851509,0.000264188029674076,0.000250129654601405,0.000195156930921681,0.0545285257621867,0.0934434221883804,0.0540837503696137,0.0546290017974348,0.0543565867770363,0.0697178037280662,0.125980799331761,0.0692289636583856,0.0698142629069436,0.0694876963611847,-8.81927175465123e-05,-0.000130993378937792,-8.25443910890804e-05,-8.33231767858738e-05,-7.99465431135265e-05,0.00204120982513316,0.00438163289204728,0.00187410593039613,0.00191408257315513,0.00187947968323179,-0..00125764067744847,-0.00269169619367007,-0.00141720063237377,-0.00147777919888054,-0.00141543375878058,-0.00080297543497284,-0.00270692633128839,-0.000614356743783212,-0.000591100916499026,-0.000524208101104159,-0.000661269790372516,-0.00123030918050297,-0.000554025012099883,-0.000611322682894694,-0..000686737808435819,0.000502750607923492,0.000505385298838629,0.000439575650403617,0.0560730653627105,0.0967665960254645,0.0556094359273076,0.0561455231716859,0.0558776092564214,-0.000239345107927728,-0.000608103803157799,-0.00025901591799888,-0.000250962649026206,-0.000242379021546116,0.00344834816190416,0.00448170783607488,0.00311207172172052,0.0033235103573023,0.00315929224023683,-0.00156779035855296,-0.00179051337088342,-0.00123004666750387,-0.00135846230972695,-0.00128354151156624
"b_comL3",-0.0550205810708365,-0.0560545679323835,-0.0885068075976669,-0.0562764246425726,-0.0564095206985093,-0.00270806435516248,-0.00277799379737894,-0.00455774440448801,-0.00291199435299772,-0.00287119632831699,0.0006913465770075,0.000644324941815263,0.00164054900162023,0.000720996595049442,0.000692713304795444,0.000439019377724922,0.000407175559050213,0.000355841666092012,0.000315851644962882,0.000259356272382775,0.0541751812149363,0.0539946278003752,0.0980611424860913,0.0542460696505638,0.0545094400068453,0.0694303772604039,0.0692289636583856,0.126652003591381,0.0694345238668398,0.0698293094523226,-6.55103917132537e-05,-7.84390228315649e-05,2.43417260034235e-05,-8.2628910579208e-05,-8.31839415697185e-05,0.00181424091545529,0.00178053634024868,0.00258294964151694,0.00183798975326439,0.00190653383109859,-0.00142745247811164,-0.00149290314318745,-0.0012749651380083,-0.00150763294708212,-0.00148049416325808,-0.00080957427070314,-0.000600901945437797,-0.00336569974973263,-0.000597662700794843,-0.000527295510477169,-0.000493049936645854,-0.000525484869676738,-0.000319600282770986,-0.000566847124354474,-0.000670303011236974,-0.024513710426016,-0.510988919483087,0.000488575282266588,0.0557532085375038,0.055554919266943,0.100215162099138,0.0557849996733926,0..0560969946007405,-0.000244144870943196,-0.00023671656825756,-0.000330154713652255,-0.000255895067531219,-0.000247655100661029,0.00312929471549721,0.0030342960470476,0.00668415741153808,0.00318571446871618,0.00316284640863522,-0.0013439615058611,-0.00130083408389854,-0.00273188410232705,-0.00124255878314979,-0.00124623518839866
