"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_player_position_MF2",-1.00903279584852,NA,NA,NA,NA
"b_player_position_MF3",-0.526306366069553,NA,NA,NA,NA
"b_player_position_MF4",-0.280276410987694,NA,NA,NA,NA
"b_player_position_MF5",0.425510623480457,NA,NA,NA,NA
"b_player_position_MF6",-0.156747344732746,NA,NA,NA,NA
"b_player_position_ST2",-0.919587818255393,NA,NA,NA,NA
"b_player_position_ST3",-0.153910052854002,NA,NA,NA,NA
"b_player_position_ST4",0.00449347517909086,NA,NA,NA,NA
"b_player_position_ST5",0.314171653091344,NA,NA,NA,NA
"b_player_position_ST6",-0.0201130092097184,NA,NA,NA,NA
"b_foot_R2",0.394709542753997,NA,NA,NA,NA
"b_foot_R3",-0.990045910235483,NA,NA,NA,NA
"b_foot_R4",-0.0415130929692379,NA,NA,NA,NA
"b_foot_R5",-0.454334035025124,NA,NA,NA,NA
"b_foot_R6",-0.590691417662866,NA,NA,NA,NA
"b_greak_gk_yes2",0.276803468401721,NA,NA,NA,NA
"b_greak_gk_yes3",0.379117199904681,NA,NA,NA,NA
"b_greak_gk_yes4",0.355367676424576,NA,NA,NA,NA
"b_greak_gk_yes5",0.658180878418669,NA,NA,NA,NA
"b_greak_gk_yes6",0.515259908987691,NA,NA,NA,NA
"b_location_A2",-0.212637512557638,NA,NA,NA,NA
"b_location_A3",0.501136976281016,NA,NA,NA,NA
"b_location_A4",0.171452687911313,NA,NA,NA,NA
"b_location_A5",0.10196832764688,NA,NA,NA,NA
"b_location_A6",0.0457905687590881,NA,NA,NA,NA
"b_location_H2",-0.381617257148413,NA,NA,NA,NA
"b_location_H3",0.478411758329386,NA,NA,NA,NA
"b_location_H4",0.0676185080932034,NA,NA,NA,NA
"b_location_H5",-0.327427342086968,NA,NA,NA,NA
"b_location_H6",-0.107791148667279,NA,NA,NA,NA
"b_round_Final2",1.75559738291779,NA,NA,NA,NA
"b_round_Final3",2.12288540486233,NA,NA,NA,NA
"b_round_Final4",2.66618259693516,NA,NA,NA,NA
"b_round_Final5",-1.64769793087775,NA,NA,NA,NA
"b_round_Final6",1.02018434350961,NA,NA,NA,NA
"b_round_Group2",0.577803819081142,NA,NA,NA,NA
"b_round_Group3",1.12851795794432,NA,NA,NA,NA
"b_round_Group4",1.32179394719256,NA,NA,NA,NA
"b_round_Group5",-1.51011235149049,NA,NA,NA,NA
"b_round_Group6",-0.388261054075259,NA,NA,NA,NA
"b_round_KO2",0.0405005050870308,NA,NA,NA,NA
"b_round_KO3",-0.532586911741478,NA,NA,NA,NA
"b_round_KO4",3.21725490515821,NA,NA,NA,NA
"b_round_KO5",-0.143750996711444,NA,NA,NA,NA
"b_round_KO6",-1.98531040567666,NA,NA,NA,NA
"b_round_match_place_32",-2.47274975415883,NA,NA,NA,NA
"b_round_match_place_33",4.53056893694654,NA,NA,NA,NA
"b_round_match_place_34",3.69091635338245,NA,NA,NA,NA
"b_round_match_place_35",1.35085557662703,NA,NA,NA,NA
"b_round_match_place_36",-4.2017174392583,NA,NA,NA,NA
"b_round_Quarter-Final2",1.0981091956478,NA,NA,NA,NA
"b_round_Quarter-Final3",0.544299226318022,NA,NA,NA,NA
"b_round_Quarter-Final4",1.51482407600849,NA,NA,NA,NA
"b_round_Quarter-Final5",-1.98341900663959,NA,NA,NA,NA
"b_round_Quarter-Final6",0.0947080659290639,NA,NA,NA,NA
"b_round_Semi-Final2",2.21047393170561,NA,NA,NA,NA
"b_round_Semi-Final3",2.45891094093371,NA,NA,NA,NA
"b_round_Semi-Final4",2.91118803718087,NA,NA,NA,NA
"b_round_Semi-Final5",-1.29403991476999,NA,NA,NA,NA
"b_round_Semi-Final6",0.709162687347685,NA,NA,NA,NA
"b_competition_grouped_Copa_America2",-2.69852592692662,NA,NA,NA,NA
"b_competition_grouped_Copa_America3",2.22059420045003,NA,NA,NA,NA
"b_competition_grouped_Copa_America4",-1.81599623380024,NA,NA,NA,NA
"b_competition_grouped_Copa_America5",0.401994839566881,NA,NA,NA,NA
"b_competition_grouped_Copa_America6",1.26426684843358,NA,NA,NA,NA
"b_competition_grouped_Cup2",0.477527850310582,NA,NA,NA,NA
"b_competition_grouped_Cup3",0.274437617835825,NA,NA,NA,NA
"b_competition_grouped_Cup4",-1.92782848678208,NA,NA,NA,NA
"b_competition_grouped_Cup5",0.430794623744108,NA,NA,NA,NA
"b_competition_grouped_Cup6",0.390108971546205,NA,NA,NA,NA
"b_competition_grouped_EL2",-0.932325651448899,NA,NA,NA,NA
"b_competition_grouped_EL3",0.84886348008319,NA,NA,NA,NA
"b_competition_grouped_EL4",-0.806743658774294,NA,NA,NA,NA
"b_competition_grouped_EL5",1.44966028441445,NA,NA,NA,NA
"b_competition_grouped_EL6",0.694703721775765,NA,NA,NA,NA
