"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_age2",0.000258358439459962,NA,NA,NA,NA
"b_age3",0.000258358439459962,NA,NA,NA,NA
"b_age4",0.000258091453605114,NA,NA,NA,NA
"b_age5",0.00025835843941771,NA,NA,NA,NA
"b_age6",0.000258215620533189,NA,NA,NA,NA
"b_player_position_MF2",-1.04111385913823,NA,NA,NA,NA
"b_player_position_MF3",-0.507037965016778,NA,NA,NA,NA
"b_player_position_MF4",-0.241459671569837,NA,NA,NA,NA
"b_player_position_MF5",0.438420589934907,NA,NA,NA,NA
"b_player_position_MF6",-0.116997463996014,NA,NA,NA,NA
"b_player_position_ST2",-0.909645991698399,NA,NA,NA,NA
"b_player_position_ST3",-0.140564087329346,NA,NA,NA,NA
"b_player_position_ST4",0.0137560135251685,NA,NA,NA,NA
"b_player_position_ST5",0.308432883214246,NA,NA,NA,NA
"b_player_position_ST6",0.00634146971207614,NA,NA,NA,NA
"b_foot_R2",0.326178397442501,NA,NA,NA,NA
"b_foot_R3",-0.998576633391368,NA,NA,NA,NA
"b_foot_R4",-0.0166127560368047,NA,NA,NA,NA
"b_foot_R5",-0.471685997111091,NA,NA,NA,NA
"b_foot_R6",-0.570972067490641,NA,NA,NA,NA
"b_greak_gk_yes2",0.421413169160481,NA,NA,NA,NA
"b_greak_gk_yes3",0.366303002809883,NA,NA,NA,NA
"b_greak_gk_yes4",0.292027851820254,NA,NA,NA,NA
"b_greak_gk_yes5",0.631642650324601,NA,NA,NA,NA
"b_greak_gk_yes6",0.460281861496343,NA,NA,NA,NA
"b_location_A2",-0.303493705069241,NA,NA,NA,NA
"b_location_A3",0.468391002404268,NA,NA,NA,NA
"b_location_A4",0.134164111879443,NA,NA,NA,NA
"b_location_A5",0.0793265736585119,NA,NA,NA,NA
"b_location_A6",0.0058610344942211,NA,NA,NA,NA
"b_location_H2",-0.437952652774943,NA,NA,NA,NA
"b_location_H3",0.466694375719614,NA,NA,NA,NA
"b_location_H4",0.0603473035379103,NA,NA,NA,NA
"b_location_H5",-0.35210229350321,NA,NA,NA,NA
"b_location_H6",-0.122734988722264,NA,NA,NA,NA
"b_round_Final2",1.18953409506779,NA,NA,NA,NA
"b_round_Final3",2.08663492374529,NA,NA,NA,NA
"b_round_Final4",2.82573434652645,NA,NA,NA,NA
"b_round_Final5",-1.59565816262463,NA,NA,NA,NA
"b_round_Final6",1.15020832868586,NA,NA,NA,NA
"b_round_Group2",0.241229677765964,NA,NA,NA,NA
"b_round_Group3",1.12738751668905,NA,NA,NA,NA
"b_round_Group4",1.44210194718267,NA,NA,NA,NA
"b_round_Group5",-1.42622063614662,NA,NA,NA,NA
"b_round_Group6",-0.26673234573565,NA,NA,NA,NA
"b_round_KO2",0.0380100353252951,NA,NA,NA,NA
"b_round_KO3",-0.541322547854154,NA,NA,NA,NA
"b_round_KO4",3.24181117367465,NA,NA,NA,NA
"b_round_KO5",-0.159036254687598,NA,NA,NA,NA
"b_round_KO6",-1.96197559855417,NA,NA,NA,NA
"b_round_match_place_32",-1.35711509783266,NA,NA,NA,NA
"b_round_match_place_33",4.05360559299515,NA,NA,NA,NA
"b_round_match_place_34",3.1964002324688,NA,NA,NA,NA
"b_round_match_place_35",1.01907950536853,NA,NA,NA,NA
"b_round_match_place_36",-4.38628220535822,NA,NA,NA,NA
"b_round_Quarter-Final2",0.851625002515554,NA,NA,NA,NA
"b_round_Quarter-Final3",0.528352068965342,NA,NA,NA,NA
"b_round_Quarter-Final4",1.60953093876156,NA,NA,NA,NA
"b_round_Quarter-Final5",-1.91304200729008,NA,NA,NA,NA
"b_round_Quarter-Final6",0.19495831520948,NA,NA,NA,NA
"b_round_Semi-Final2",1.86418467694315,NA,NA,NA,NA
"b_round_Semi-Final3",2.40792386887284,NA,NA,NA,NA
"b_round_Semi-Final4",3.03583718933269,NA,NA,NA,NA
"b_round_Semi-Final5",-1.22379809497262,NA,NA,NA,NA
"b_round_Semi-Final6",0.821497069155085,NA,NA,NA,NA
"b_competition_grouped_Copa_America2",-2.49058327739193,NA,NA,NA,NA
"b_competition_grouped_Copa_America3",2.1257268077516,NA,NA,NA,NA
"b_competition_grouped_Copa_America4",-1.76563731731292,NA,NA,NA,NA
